8.47485,8.81229,,5327.64591,5327.91009,,Latitudes,,difference,squared difference
0.33744,0.92019,,5325.86325,5325.59685,,0.33744,0.92019,-0.582750000106102,0.339597563
0.01887,0.33744,,5325.79665,5325.86325,,0.01887,0.33744,-0.318569999937068,0.101486845
0,0.01887,,5325.98424,5325.79665,,0,0.01887,-0.0188699999839059,0.000356077
0.0555,0,,5325.93762,5325.98424,,0.0555,0,0.0554999998598759,0.00308025
0.07326,0.0555,,5325.83106,5325.93762,,0.07326,0.0555,0.0177600002864154,0.000315418
0.23088,0.07326,,5325.71895,5325.83106,,0.23088,0.07326,0.157619999633596,0.024844064
0.17205,0.23088,,5325.58797,5325.71895,,0.17205,0.23088,-0.058829999741051,0.003460969
0.18981,0.17205,,5325.669,5325.58797,,0.18981,0.17205,0.017759999892065,0.000315418
0.27528,0.18981,,5325.7911,5325.669,,0.27528,0.18981,0.085469999973497,0.007305121
0.22977,0.27528,,5325.88545,5325.7911,,0.22977,0.27528,-0.045509999822002,0.00207116
0.19314,0.22977,,5325.93873,5325.88545,,0.19314,0.22977,-0.036630000270321,0.001341757
0.25752,0.19314,,5325.9354,5325.93873,,0.25752,0.19314,0.064380000200259,0.004144784
0.35076,0.25752,,5325.94206,5325.9354,,0.35076,0.25752,0.093239999827688,0.008693698
0.44844,0.35076,,5326.00866,5325.94206,,0.44844,0.35076,0.097680000195055,0.009541382
0.49839,0.44844,,5326.05417,5326.00866,,0.49839,0.44844,0.049949999795018,0.002495002
0.51282,0.49839,,5326.04529,5326.05417,,0.51282,0.49839,0.01443000001089,0.000208225
0.58164,0.51282,,5325.9465,5326.04529,,0.58164,0.51282,0.0688200001732749,0.004736192
0.59052,0.58164,,5325.9465,5325.9465,,0.59052,0.58164,0.00887999994603206,7.88544E-05
0.5328,0.59052,,5325.99645,5325.9465,,0.5328,0.59052,-0.057720000043559,0.003331598
0.52725,0.5328,,5325.9354,5325.99645,,0.52725,0.5328,-0.00555000006485795,3.08025E-05
0.53169,0.52725,,5325.92097,5325.9354,,0.53169,0.52725,0.00443999997301592,1.97136E-05
0.51948,0.53169,,5325.95094,5325.92097,,0.51948,0.53169,-0.0122099998272059,0.000149084
1.27761,0.51948,,5326.10412,5325.95094,,1.27761,0.51948,0.758130000026105,0.574761097
2.04018,1.27761,,5326.42269,5326.10412,,2.04018,1.27761,0.76256999999913,0.581513005
2.78055,2.04018,,5326.58919,5326.42269,,2.78055,2.04018,0.74037000013405,0.548147737
3.69741,2.78055,,5326.42491,5326.58919,,3.69741,2.78055,0.91685999975155,0.840632259
4.08813,3.69741,,5325.81552,5326.42491,,4.08813,3.69741,0.39071999999152,0.152662118
4.50771,4.08813,,5324.42247,5325.81552,,4.50771,4.08813,0.4195800000133,0.176047376
4.59873,4.50771,,5324.2926,5324.42247,,4.59873,4.50771,0.0910200000383599,0.00828464
5.14707,4.59873,,5324.7588,5324.2926,,5.14707,4.59873,0.54834000001946,0.300676756
5.86302,5.14707,,5325.39039,5324.7588,,5.86302,5.14707,0.715950000085289,0.512584403
6.43134,5.86302,,5325.92097,5325.39039,,6.43134,5.86302,0.56832000009521,0.322987623
6.71439,6.43134,,5326.20735,5325.92097,,6.71439,6.43134,0.283049999758591,0.080117302
6.81429,6.71439,,5326.38384,5326.20735,,6.81429,6.71439,0.0998999999843893,0.00998001
7.19724,6.81429,,5326.73571,5326.38384,,7.19724,6.81429,0.382950000137321,0.146650703
7.73448,7.19724,,5326.88001,5326.73571,,7.73448,7.19724,0.5372399994954,0.288626817
8.27394,7.73448,,5326.91331,5326.88001,,8.27394,7.73448,0.53946000046779,0.291017092
8.34165,8.27394,,5327.03319,5326.91331,,8.34165,8.27394,0.0677100000814299,0.004584644
8.83449,8.34165,,5327.06538,5327.03319,,8.83449,8.34165,0.49283999976524,0.242891265
9.35064,8.83449,,5327.79687,5327.06538,,9.35064,8.83449,0.516150000116511,0.266410823
10.09767,9.35064,,5328.20868,5327.79687,,10.09767,9.35064,0.74702999989637,0.558053821
10.86024,10.09767,,5327.71584,5328.20868,,10.86024,10.09767,0.7625699999991,0.581513005
10.71927,10.86024,,5327.48496,5327.71584,,10.71927,10.86024,-0.1409699998334,0.019872541
10.69707,10.71927,,5328.72261,5327.48496,,10.69707,10.71927,-0.0221999998650002,0.00049284
10.91019,10.69707,,5329.73382,5328.72261,,10.91019,10.69707,0.2131199998878,0.045420134
11.33532,10.91019,,5331.05805,5329.73382,,11.33532,10.91019,0.4251300000781,0.180735517
12.10122,11.33532,,5332.95615,5331.05805,,12.10122,11.33532,0.7658999998803,0.58660281
12.94038,12.10122,,5334.82983,5332.95615,,12.94038,12.10122,0.839160000026601,0.704189506
13.74957,12.94038,,5336.60916,5334.82983,,13.74957,12.94038,0.809189999912999,0.654788456
13.89054,13.74957,,5338.02552,5336.60916,,13.89054,13.74957,0.1409700002277,0.019872541
14.11476,13.89054,,5339.27871,5338.02552,,14.11476,13.89054,0.224220000017601,0.050274608
14.59095,14.11476,,5339.75934,5339.27871,,14.59095,14.11476,0.476189999964999,0.226756916
15.12597,14.59095,,5338.33077,5339.75934,,15.12597,14.59095,0.535019999706101,0.2862464
15.29358,15.12597,,5337.79575,5338.33077,,15.29358,15.12597,0.1676100000658,0.028093112
15.43677,15.29358,,5337.70362,5337.79575,,15.43677,15.29358,0.143190000017,0.020503376
15.38349,15.43677,,5337.91341,5337.70362,,15.38349,15.43677,-0.0532800000705009,0.002838758
15.17481,15.38349,,5338.02663,5337.91341,,15.17481,15.38349,-0.2086799999148,0.043547342
14.82627,15.17481,,5337.86346,5338.02663,,14.82627,15.17481,-0.348540000050701,0.121480132
14.39448,14.82627,,5337.22521,5337.86346,,14.39448,14.82627,-0.431789999840499,0.186442604
14.1192,14.39448,,5336.47041,5337.22521,,14.1192,14.39448,-0.2752799999044,0.075779078
13.97601,14.1192,,5335.80108,5336.47041,,13.97601,14.1192,-0.1431900000171,0.020503376
13.87389,13.97601,,5335.44255,5335.80108,,13.87389,13.97601,-0.102120000168,0.010428494
13.79397,13.87389,,5335.36041,5335.44255,,13.79397,13.87389,-0.0799199999087001,0.006387206
13.74624,13.79397,,5335.24164,5335.36041,,13.74624,13.79397,-0.0477300000056999,0.002278153
13.73403,13.74624,,5335.18059,5335.24164,,13.73403,13.74624,-0.0122100002215006,0.000149084
13.72959,13.73403,,5335.14951,5335.18059,,13.72959,13.73403,-0.00443999997300004,1.97136E-05
13.72737,13.72959,,5335.13397,5335.14951,,13.72737,13.72959,-0.00221999978939991,4.9284E-06
13.90386,13.72737,,5335.10844,5335.13397,,13.90386,13.72737,0.176490000011901,0.03114872
14.07702,13.90386,,5335.29936,5335.10844,,14.07702,13.90386,0.173159999736299,0.029984386
14.04261,14.07702,,5335.45476,5335.29936,,14.04261,14.07702,-0.0344099996923006,0.001184048
14.0304,14.04261,,5335.48473,5335.45476,,14.0304,14.04261,-0.0122100002214989,0.000149084
14.02929,14.0304,,5335.49472,5335.48473,,14.02929,14.0304,-0.00111000009190043,1.2321E-06
14.02707,14.02929,,5335.49805,5335.49472,,14.02707,14.02929,-0.00221999978930043,4.9284E-06
14.02818,14.02707,,5335.50138,5335.49805,,14.02818,14.02707,0.00111000009180096,1.2321E-06
13.9305,14.02818,,5335.49028,5335.50138,,13.9305,14.02818,-0.097680000195,0.009541382
13.87389,13.9305,,5335.44921,5335.49028,,13.87389,13.9305,-0.0566099999517,0.003204692
13.86057,13.87389,,5335.44255,5335.44921,,13.86057,13.87389,-0.0133199999190996,0.000177422
13.85613,13.86057,,5335.44033,5335.44255,,13.85613,13.86057,-0.00443999997300004,1.97136E-05
13.83948,13.85613,,5335.548,5335.44033,,13.83948,13.85613,-0.016649999800201,0.000277222
13.79619,13.83948,,5335.48473,5335.548,,13.79619,13.83948,-0.0432900004269996,0.001874024
13.77732,13.79619,,5335.45809,5335.48473,,13.77732,13.79619,-0.0188699999840001,0.000356077
12.94704,13.77732,,5335.63236,5335.45809,,12.94704,13.77732,-0.8302799996862,0.689364878
12.11121,12.94704,,5335.99866,5335.63236,,12.11121,12.94704,-0.8358300001454,0.698611789
10.55943,12.11121,,5336.37939,5335.99866,,10.55943,12.11121,-1.5517800002307,2.408021169
8.56698,10.55943,,5336.4471,5336.37939,,8.56698,10.55943,-1.99245000001719,3.969857003
6.8487,8.56698,,5336.13075,5336.4471,,6.8487,8.56698,-1.71827999981034,2.952486158
5.16705,6.8487,,5335.0596,5336.13075,,5.16705,6.8487,-1.68164999993436,2.827946722
3.0525,5.16705,,5333.22144,5335.0596,,3.0525,5.16705,-2.11454999986671,4.471321702
1.96359,3.0525,,5331.69963,5333.22144,,1.96359,3.0525,-1.08891000018474,1.185724989
2.19669,1.96359,,5331.32334,5331.69963,,2.19669,1.96359,0.23309999996357,0.05433561
2.2644,2.19669,,5331.22677,5331.32334,,2.2644,2.19669,0.0677100000814299,0.004584644
2.29548,2.2644,,5331.18237,5331.22677,,2.29548,2.2644,0.03107999981111,0.000965966
2.30769,2.29548,,5331.16572,5331.18237,,2.30769,2.29548,0.0122100002215602,0.000149084
2.31879,2.30769,,5331.14907,5331.16572,,2.31879,2.30769,0.0110999997353702,0.00012321
3.27339,2.31879,,5329.80708,5331.14907,,3.27339,2.31879,0.95460000011371,0.91126116
4.43667,3.27339,,5328.22422,5329.80708,,4.43667,3.27339,1.16328000002852,1.353220358
5.87412,4.43667,,5326.65801,5328.22422,,5.87412,4.43667,1.43745000023543,2.066262503
7.73559,5.87412,,5324.77212,5326.65801,,7.73559,5.87412,1.86146999982739,3.46507056
9.74691,7.73559,,5321.81064,5324.77212,,9.74691,7.73559,2.01132000000115,4.045408142
11.32089,9.74691,,5320.03686,5321.81064,,11.32089,9.74691,1.5739800000957,2.477413041
12.44421,11.32089,,5318.34411,5320.03686,,12.44421,11.32089,1.1233199998771,1.261847822
11.73825,12.44421,,5318.49285,5318.34411,,11.73825,12.44421,-0.7059600000474,0.498379522
11.5884,11.73825,,5317.73028,5318.49285,,11.5884,11.73825,-0.1498499997794,0.022455022
11.48628,11.5884,,5317.41837,5317.73028,,11.48628,11.5884,-0.1021200001681,0.010428494
11.68941,11.48628,,5317.32402,5317.41837,,11.68941,11.48628,0.203129999849899,0.041261797
11.22543,11.68941,,5318.59608,5317.32402,,11.22543,11.68941,-0.463979999743399,0.21527744
10.4229,11.22543,,5319.0423,5318.59608,,10.4229,11.22543,-0.8025300001507,0.644054401
9.9345,10.4229,,5318.90022,5319.0423,,9.9345,10.4229,-0.488399999792131,0.23853456
9.35397,9.9345,,5318.19981,5318.90022,,9.35397,9.9345,-0.58053000031677,0.337015081
9.31734,9.35397,,5318.56611,5318.19981,,9.31734,9.35397,-0.03662999987597,0.001341757
9.20523,9.31734,,5318.23089,5318.56611,,9.20523,9.31734,-0.11210999981159,0.012568652
9.7014,9.20523,,5317.86681,5318.23089,,9.7014,9.20523,0.496170000040761,0.246184669
9.89232,9.7014,,5317.74027,5317.86681,,9.89232,9.7014,0.19091999962839,0.036450446
10.18092,9.89232,,5317.54824,5317.74027,,10.18092,9.89232,0.288600000217709,0.08328996
10.52946,10.18092,,5317.89678,5317.54824,,10.52946,10.18092,0.348540000050701,0.121480132
10.61715,10.52946,,5317.98225,5317.89678,,10.61715,10.52946,0.0876899997628993,0.007689536
10.98345,10.61715,,5317.75914,5317.98225,,10.98345,10.61715,0.3663000003371,0.13417569
11.33088,10.98345,,5317.79466,5317.75914,,11.33088,10.98345,0.3474299995645,0.120707605
11.89698,11.33088,,5317.80243,5317.79466,,11.89698,11.33088,0.566099999911501,0.32046921
13.34109,11.89698,,5317.06872,5317.80243,,13.34109,11.89698,1.4441100003921,2.085453693
13.69629,13.34109,,5316.86337,5317.06872,,13.69629,13.34109,0.355199999813101,0.12616704
14.00376,13.69629,,5317.0554,5316.86337,,14.00376,13.69629,0.3074700002017,0.094537801
14.17137,14.00376,,5317.16418,5317.0554,,14.17137,14.00376,0.1676100000658,0.028093112
14.21466,14.17137,,5317.19859,5317.16418,,14.21466,14.17137,0.0432900000326999,0.001874024
14.27238,14.21466,,5317.52715,5317.19859,,14.27238,14.21466,0.0577199996491995,0.003331598
14.43333,14.27238,,5317.72473,5317.52715,,14.43333,14.27238,0.1609500003034,0.025904903
14.77077,14.43333,,5317.82241,5317.72473,,14.77077,14.43333,0.337439999921001,0.113865754
14.62647,14.77077,,5317.88124,5317.82241,,14.62647,14.77077,-0.144300000108901,0.02082249
14.59095,14.62647,,5317.89123,5317.88124,,14.59095,14.62647,-0.0355199997840998,0.00126167
14.59095,14.59095,,5317.88346,5317.89123,,14.59095,14.59095,0,0
14.61204,14.59095,,5317.88013,5317.88346,,14.61204,14.59095,0.021089999773201,0.000444788
14.62758,14.61204,,5317.87902,5317.88013,,14.62758,14.61204,0.0155400001027992,0.000241492
14.63535,14.62758,,5317.87791,5317.87902,,14.63535,14.62758,0.00776999985409965,6.03729E-05
15.54111,14.63535,,5317.02099,5317.87791,,15.54111,14.63535,0.905760000016201,0.820401178
16.71105,15.54111,,5315.52915,5317.02099,,16.71105,15.54111,1.1699400001853,1.368759604
18.18513,16.71105,,5312.83185,5315.52915,,18.18513,16.71105,1.4740800001114,2.172911847
19.81683,18.18513,,5310.3621,5312.83185,,19.81683,18.18513,1.631699999745,2.662444889
22.3887,19.81683,,5308.06329,5310.3621,,22.3887,19.81683,2.5718700002421,6.614515298
24.68973,22.3887,,5306.08305,5308.06329,,24.68973,22.3887,2.3010299999165,5.294739061
26.03505,24.68973,,5304.49908,5306.08305,,26.03505,24.68973,1.3453199997108,1.809885902
29.31954,26.03505,,5301.21126,5304.49908,,29.31954,26.03505,3.284490000052,10.78787456
44.23905,29.31954,,5290.46424,5301.21126,,44.23905,29.31954,14.9195100001265,222.5917786
48.08964,44.23905,,5286.82233,5290.46424,,48.08964,44.23905,3.8505899999634,14.82704335
53.09019,48.08964,,5283.90858,5286.82233,,53.09019,48.08964,5.00055000007291,25.0055003
57.68448,53.09019,,5280.70623,5283.90858,,57.68448,53.09019,4.5942899995844,21.1075006
62.72499,57.68448,,5275.47702,5280.70623,,62.72499,57.68448,5.0405100002244,25.40674106
68.26389,62.72499,,5273.6877,5275.47702,,68.26389,62.72499,5.5389000000545,30.67941321
73.55304,68.26389,,5268.56727,5273.6877,,73.55304,68.26389,5.2891500002908,27.97510773
80.29185,73.55304,,5261.89395,5268.56727,,80.29185,73.55304,6.738809999959,45.41156022
86.88414,80.29185,,5256.23517,5261.89395,,86.88414,80.29185,6.59228999966639,43.45828744
93.84939,86.88414,,5250.22563,5256.23517,,93.84939,86.88414,6.96525000016031,48.51470756
100.93452,93.84939,,5244.12396,5250.22563,,100.93452,93.84939,7.08513000021949,50.19906712
107.92974,100.93452,,5235.50148,5244.12396,,107.92974,100.93452,6.99521999988001,48.93310285
115.35564,107.92974,,5231.33121,5235.50148,,115.35564,107.92974,7.425900000022,55.14399081
122.95137,115.35564,,5223.72771,5231.33121,,122.95137,115.35564,7.595729999878,57.69511423
130.40946,122.95137,,5217.04773,5223.72771,,130.40946,122.95137,7.458089999926,55.62310645
136.77975,130.40946,,5209.61073,5217.04773,,136.77975,130.40946,6.37029000022699,40.58059469
144.84168,136.77975,,5202.02055,5209.61073,,144.84168,136.77975,8.06192999980399,64.99471532
153.37869,144.84168,,5193.56457,5202.02055,,153.37869,144.84168,8.537010000073,72.88053974
161.04102,153.37869,,5185.20627,5193.56457,,161.04102,153.37869,7.66232999986701,58.71130103
168.61344,161.04102,,5176.58712,5185.20627,,168.61344,161.04102,7.57242000031499,57.34154466
177.20928,168.61344,,5170.59756,5176.58712,,177.20928,168.61344,8.59583999981302,73.8884653
185.08029,177.20928,,5163.20496,5170.59756,,185.08029,177.20928,7.87101000017699,61.95279842
193.29318,185.08029,,5155.21518,5163.20496,,193.29318,185.08029,8.21288999967598,67.45156215
201.97338,193.29318,,5147.90472,5155.21518,,201.97338,193.29318,8.68020000048401,75.34587205
210.22401,201.97338,,5139.99153,5147.90472,,210.22401,201.97338,8.25062999964402,68.07289539
219.52692,210.22401,,5132.80539,5139.99153,,219.52692,210.22401,9.30290999995199,86.54413447
227.77644,219.52692,,5125.70361,5132.80539,,227.77644,219.52692,8.24951999994698,68.05458023
235.74624,227.77644,,5117.90586,5125.70361,,235.74624,227.77644,7.969800000069,63.51771204
243.87366,235.74624,,5109.89943,5117.90586,,243.87366,235.74624,8.12742000009601,66.05495586
252.11319,243.87366,,5102.85759,5109.89943,,252.11319,243.87366,8.239529999909,67.88985462
260.40156,252.11319,,5095.30848,5102.85759,,260.40156,252.11319,8.28837000000601,68.69707726
268.25925,260.40156,,5087.05452,5095.30848,,268.25925,260.40156,7.857689999863,61.74329213
277.48668,268.25925,,5080.00269,5087.05452,,277.48668,268.25925,9.22743000001702,85.14546441
284.99472,277.48668,,5071.77315,5080.00269,,284.99472,277.48668,7.50804000011499,56.37066464
292.97895,284.99472,,5064.18852,5071.77315,,292.97895,284.99472,7.98423000008,63.74792869
301.23624,292.97895,,5056.44072,5064.18852,,301.23624,292.97895,8.25728999979998,68.18283814
309.01623,301.23624,,5049.09696,5056.44072,,309.01623,301.23624,7.77999000013801,60.5282444
317.30238,309.01623,,5042.00295,5049.09696,,317.30238,309.01623,8.28614999982301,68.66028182
325.55412,317.30238,,5033.6502,5042.00295,,325.55412,317.30238,8.25174000012998,68.09121303
333.77256,325.55412,,5026.65054,5033.6502,,333.77256,325.55412,8.21844000013499,67.54275604
342.42501,333.77256,,5018.40102,5026.65054,,342.42501,333.77256,8.652449999765,74.864891
350.72115,342.42501,,5010.73647,5018.40102,,350.72115,342.42501,8.29614000025498,68.8259389
359.05281,350.72115,,5003.31945,5010.73647,,359.05281,350.72115,8.33166000003905,69.41655836
367.47882,359.05281,,4996.08891,5003.31945,,367.47882,359.05281,8.42600999995796,70.99764452
376.05468,367.47882,,4988.94828,4996.08891,,376.05468,367.47882,8.57585999973702,73.54537474
384.42852,376.05468,,4981.55901,4988.94828,,384.42852,376.05468,8.373840000374,70.12119635
392.13969,384.42852,,4974.07428,4981.55901,,392.13969,384.42852,7.71116999996502,59.46214277
400.20273,392.13969,,4967.09238,4974.07428,,400.20273,392.13969,8.063039999897,65.01261404
408.02823,400.20273,,4959.33681,4967.09238,,408.02823,400.20273,7.82549999995996,61.23845025
416.25,408.02823,,4952.60466,4959.33681,,416.25,408.02823,8.22177000001602,67.59750193
423.84684,416.25,,4947.27333,4952.60466,,423.84684,416.25,7.59683999996997,57.71197799
431.16174,423.84684,,4943.3184,4947.27333,,431.16174,423.84684,7.31489999990799,53.50776201
436.3632,431.16174,,4941.19164,4943.3184,,436.3632,431.16174,5.20146000013403,27.05518613
442.88223,436.3632,,4938.77517,4941.19164,,442.88223,436.3632,6.51902999991398,42.49775214
449.48562,442.88223,,4936.66728,4938.77517,,449.48562,442.88223,6.60339000019098,43.60475949
456.90264,449.48562,,4936.06122,4936.66728,,456.90264,449.48562,7.41701999968205,55.01218568
464.04771,456.90264,,4934.51277,4936.06122,,464.04771,456.90264,7.14507000005295,51.05202531
473.09088,464.04771,,4933.1619,4934.51277,,473.09088,464.04771,9.04317000054601,81.77892366
480.54231,473.09088,,4930.92303,4933.1619,,480.54231,473.09088,7.45142999976798,55.52380904
490.58004,480.54231,,4928.6331,4930.92303,,490.58004,480.54231,10.037729999628,100.7560235
499.92291,490.58004,,4926.60735,4928.6331,,499.92291,490.58004,9.34287000010397,87.28921984
508.79403,499.92291,,4924.39068,4926.60735,,508.79403,499.92291,8.871120000112,78.69677006
518.10693,508.79403,,4920.98742,4924.39068,,518.10693,508.79403,9.31289999999098,86.73010641
526.93032,518.10693,,4918.2324,4920.98742,,526.93032,518.10693,8.82339000010609,77.85221109
536.27319,526.93032,,4915.49625,4918.2324,,536.27319,526.93032,9.34286999970993,87.28921983
545.58054,536.27319,,4913.84901,4915.49625,,545.58054,536.27319,9.30735000032007,86.62676403
554.85681,545.58054,,4911.60681,4913.84901,,554.85681,545.58054,9.27626999971994,86.04918511
565.83582,554.85681,,4908.17469,4911.60681,,565.83582,554.85681,10.979010000217,120.5386606
576.20433,565.83582,,4905.25761,4908.17469,,576.20433,565.83582,10.3685099997859,107.5059996
585.95346,576.20433,,4902.49593,4905.25761,,585.95346,576.20433,9.74913000019808,95.04553576
596.74377,585.95346,,4899.25695,4902.49593,,596.74377,585.95346,10.7903099999829,116.4307899
607.1034,596.74377,,4896.35208,4899.25695,,607.1034,596.74377,10.3596299998401,107.3219337
618.07908,607.1034,,4894.84581,4896.35208,,618.07908,607.1034,10.9756799999409,120.4655515
628.32105,618.07908,,4892.78343,4894.84581,,628.32105,618.07908,10.241969999964,104.8979495
639.02478,628.32105,,4891.33599,4892.78343,,639.02478,628.32105,10.7037299999181,114.5698359
648.92487,639.02478,,4888.04373,4891.33599,,648.92487,639.02478,9.90009000046393,98.01178202
659.26785,648.92487,,4885.24431,4888.04373,,659.26785,648.92487,10.342979999645,106.9772353
669.44211,659.26785,,4883.18748,4885.24431,,669.44211,659.26785,10.1742600002771,103.5155666
679.01253,669.44211,,4880.05617,4883.18748,,679.01253,669.44211,9.57042000000297,91.59293898
689.11797,679.01253,,4877.37774,4880.05617,,689.11797,679.01253,10.105439999708,102.1199176
700.74411,689.11797,,4873.15197,4877.37774,,700.74411,689.11797,11.626140000129,135.1671313
711.80748,700.74411,,4870.92531,4873.15197,,711.80748,700.74411,11.0633700000981,122.3981558
721.4667,711.80748,,4868.61096,4870.92531,,721.4667,711.80748,9.65921999985801,93.30053101
732.26922,721.4667,,4865.64504,4868.61096,,732.26922,721.4667,10.8025200002039,116.6944384
741.61542,732.26922,,4863.76581,4865.64504,,741.61542,732.26922,9.34619999998608,87.35145444
751.0371,741.61542,,4861.99314,4863.76581,,751.0371,741.61542,9.42167999992091,88.76805402
759.2511,751.0371,,4859.90301,4861.99314,,759.2511,751.0371,8.21400000016206,67.469796
766.41393,759.2511,,4858.96395,4859.90301,,766.41393,759.2511,7.16282999994496,51.30613361
772.73094,766.41393,,4857.71964,4858.96395,,772.73094,766.41393,6.31700999976204,39.90461534
778.77156,772.73094,,4856.60298,4857.71964,,778.77156,772.73094,6.04062000015995,36.48908999
785.66133,778.77156,,4856.28663,4856.60298,,785.66133,778.77156,6.88976999983106,47.46893065
792.4845,785.66133,,4855.79046,4856.28663,,792.4845,785.66133,6.823170000235,46.55564885
799.78386,792.4845,,4854.74484,4855.79046,,799.78386,792.4845,7.29935999980501,53.28065641
806.27625,799.78386,,4854.19872,4854.74484,,806.27625,799.78386,6.49239000007697,42.15112791
812.47449,806.27625,,4853.53827,4854.19872,,812.47449,806.27625,6.19824000018798,38.4181791
