index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
318,T,3/15/2019 3:24,30.35330211,78.06326888,11,699,,5.1,27,11,16,,
319,T,3/15/2019 3:24,30.35338278,78.06330146,9,701,,6.34,25,10,16,,
320,T,3/15/2019 3:25,30.35343468,78.06332928,14,700,,6.34,25,10,16,,
321,T,3/15/2019 3:25,30.353515,78.06336287,9,701,,7.82,22,11,16,,
322,T,3/15/2019 3:25,30.35358052,78.06339317,11,701,,7.82,22,11,16,,
323,T,3/15/2019 3:25,30.35365582,78.06341467,8,702,,8.85,19,13,19,,
324,T,3/15/2019 3:25,30.35373536,78.06344581,8,703,,8.91,22,12,17,,
325,T,3/15/2019 3:25,30.35381001,78.06348011,9,703,,8.91,22,12,17,,
326,T,3/15/2019 3:25,30.35389645,78.06353341,8,704,,9.64,17,14,18,,
327,T,3/15/2019 3:25,30.35396729,78.06355889,8,703,,9.2,18,13,18,,
328,T,3/15/2019 3:25,30.35404931,78.06359692,8,703,,10.13,21,10,15,,
329,T,3/15/2019 3:25,30.35413577,78.06363041,8,704,,10.14,21,10,15,,
330,T,3/15/2019 3:25,30.35422138,78.06366767,9,704,,10.14,21,12,17,,
331,T,3/15/2019 3:25,30.35429556,78.06371024,8,706,,10.21,21,14,18,,
332,T,3/15/2019 3:25,30.35438175,78.06374774,11,706,,10.21,21,14,18,,
333,T,3/15/2019 3:25,30.35447413,78.06379128,8,707,,10.35,26,14,19,,
334,T,3/15/2019 3:25,30.35455834,78.06383791,11,707,,10.35,26,14,19,,
335,T,3/15/2019 3:25,30.3546483,78.06387393,11,708,,10.83,23,11,16,,
336,T,3/15/2019 3:25,30.35474919,78.06391596,9,707,,11.37,23,15,32,,
337,T,3/15/2019 3:25,30.35483626,78.06396108,9,707,,11.12,24,15,32,,
338,T,3/15/2019 3:25,30.35494981,78.06402208,8,707,,12.29,27,15,18,,
339,T,3/15/2019 3:25,30.3550463,78.06408228,8,707,,11.92,30,12,17,,
340,T,3/15/2019 3:25,30.3551555,78.06414901,8,708,,12.11,31,12,17,,
341,T,3/15/2019 3:25,30.35524939,78.06421355,12,708,,12.11,31,10,16,,
342,T,3/15/2019 3:25,30.35532059,78.06429668,11,708,,11.53,37,12,31,,
343,T,3/15/2019 3:25,30.35540075,78.06436804,12,709,,11.39,39,13,32,,
344,T,3/15/2019 3:25,30.3554812,78.06444595,12,709,,12.08,41,15,33,,
345,T,3/15/2019 3:25,30.3555614,78.0645214,12,709,,11.8,41,15,33,,
346,T,3/15/2019 3:25,30.35564927,78.06461599,11,709,,11.99,42,21,33,,
347,T,3/15/2019 3:25,30.3557519,78.06470975,8,710,,12.37,41,22,33,,
348,T,3/15/2019 3:25,30.35582674,78.06479094,8,710,,12.08,44,24,33,,
349,T,3/15/2019 3:25,30.35591653,78.06488053,6,710,,12.5,41,25,33,,
350,T,3/15/2019 3:25,30.35600323,78.06496093,8,710,,12.07,42,25,33,,
351,T,3/15/2019 3:25,30.35611369,78.06507374,9,710,,12.81,43,27,33,,
352,T,3/15/2019 3:25,30.35618209,78.0651709,9,709,,12.09,46,27,33,,
353,T,3/15/2019 3:25,30.3562472,78.06523675,8,709,,10.87,44,27,33,,
354,T,3/15/2019 3:25,30.35632095,78.0653228,6,708,,11.01,45,27,33,,
355,T,3/15/2019 3:25,30.35639841,78.06541691,8,709,,11.27,47,27,33,,
356,T,3/15/2019 3:25,30.35646052,78.06547894,6,709,,9.95,44,27,33,,
357,T,3/15/2019 3:25,30.35652738,78.06555866,6,709,,10.66,45,27,33,,
358,T,3/15/2019 3:25,30.35657905,78.06562864,8,708,,10.47,48,27,33,,
359,T,3/15/2019 3:25,30.35664334,78.06569587,8,707,,9.83,44,28,33,,
360,T,3/15/2019 3:25,30.35673452,78.06579545,8,707,,10.94,42,28,33,,
361,T,3/15/2019 3:25,30.35682418,78.06586536,8,709,,10.57,37,29,33,,
362,T,3/15/2019 3:25,30.35690044,78.06592602,8,710,,10.51,36,29,33,,
363,T,3/15/2019 3:25,30.35703403,78.0660061,6,711,,12.47,29,30,33,,
364,T,3/15/2019 3:25,30.35714781,78.06608424,6,711,,12.54,30,30,33,,
365,T,3/15/2019 3:25,30.35725872,78.06616048,6,712,,11.77,32,30,33,,
366,T,3/15/2019 3:25,30.35735965,78.0662112,6,712,,12.55,23,30,33,,
367,T,3/15/2019 3:25,30.35748483,78.06625742,5,712,,12.27,20,30,33,,
368,T,3/15/2019 3:25,30.35758422,78.0663035,5,713,,12,23,30,33,,
369,T,3/15/2019 3:25,30.35769714,78.0663619,5,713,,12.18,23,30,33,,
370,T,3/15/2019 3:25,30.35780009,78.0664041,5,714,,12.44,22,30,33,,
371,T,3/15/2019 3:25,30.35791584,78.06646486,5,713,,12.49,21,30,33,,
372,T,3/15/2019 3:25,30.35802694,78.06652057,5,713,,12.47,21,30,33,,
373,T,3/15/2019 3:25,30.35814694,78.06657578,5,714,,12.5,23,16,18,,
374,T,3/15/2019 3:25,30.35824744,78.06662484,5,715,,12.11,23,11,17,,
375,T,3/15/2019 3:25,30.35833582,78.06667108,5,715,,11.61,24,11,17,,
376,T,3/15/2019 3:25,30.35843229,78.06671306,5,716,,11.95,24,12,19,,
377,T,3/15/2019 3:25,30.35854414,78.06678312,5,715,,11.65,22,11,17,,
378,T,3/15/2019 3:25,30.35864064,78.06683379,5,716,,11.99,23,12,18,,
379,T,3/15/2019 3:25,30.35874397,78.06687661,5,717,,11.61,22,12,18,,
380,T,3/15/2019 3:26,30.35883586,78.06692486,5,717,,11.88,22,10,15,,
381,T,3/15/2019 3:26,30.35893035,78.06697,5,717,,11.58,22,12,19,,
382,T,3/15/2019 3:26,30.35902746,78.06701454,5,718,,11.58,22,12,19,,
383,T,3/15/2019 3:26,30.35913156,78.06705118,5,718,,11.59,21,12,19,,
384,T,3/15/2019 3:26,30.35923663,78.06710078,6,719,,11.73,22,11,16,,
385,T,3/15/2019 3:26,30.35932718,78.06713957,6,718,,11.37,18,11,18,,
386,T,3/15/2019 3:26,30.35939764,78.06714875,6,718,,9.88,13,12,18,,
387,T,3/15/2019 3:26,30.35948604,78.0671702,6,718,,9.15,11,11,16,,
388,T,3/15/2019 3:26,30.35954254,78.06717475,6,717,,8.52,8,12,17,,
389,T,3/15/2019 3:26,30.35962512,78.06720024,6,718,,8.25,6,14,18,,
390,T,3/15/2019 3:26,30.35968751,78.06721142,6,717,,7.59,10,13,17,,
391,T,3/15/2019 3:26,30.35974818,78.06721685,8,716,,6.81,3,13,17,,
392,T,3/15/2019 3:26,30.3598137,78.06723637,8,716,,7.47,11,15,18,,
393,T,3/15/2019 3:26,30.35989656,78.06727878,8,716,,7.64,15,13,17,,
394,T,3/15/2019 3:26,30.35996323,78.06729916,9,716,,7.64,15,13,17,,
395,T,3/15/2019 3:26,30.36006016,78.0673097,8,716,,8.24,7,13,17,,
396,T,3/15/2019 3:26,30.36013206,78.067323,8,716,,8.28,10,16,19,,
397,T,3/15/2019 3:26,30.36020566,78.0673377,9,716,,8.28,10,16,19,,
398,T,3/15/2019 3:26,30.36026946,78.0673275,9,715,,8.72,1,12,16,,
399,T,3/15/2019 3:26,30.36034813,78.06732896,11,715,,8.72,1,12,16,,
400,T,3/15/2019 3:26,30.36046905,78.06736239,9,715,,10.04,6,11,16,,
401,T,3/15/2019 3:26,30.3605592,78.06737295,11,716,,10.04,6,11,16,,
402,T,3/15/2019 3:26,30.36065318,78.06738314,9,715,,9.96,8,13,18,,
