type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 10:55,30.32816789,78.04790863,15,632,8.63,130,23,31,
T,12/22/2018 10:55,30.32814397,78.04798429,17,631,8.51,127,23,31,
T,12/22/2018 10:55,30.32810895,78.04804175,17,637,8,126,23,31,
T,12/22/2018 10:55,30.32804271,78.04811924,17,636,7.51,130,23,31,
T,12/22/2018 10:55,30.32799516,78.0481874,17,634,5.5,126,22,31,
T,12/22/2018 10:55,30.32794127,78.04825442,15,634,6.08,127,23,31,
T,12/22/2018 10:55,30.3278994,78.04828054,15,634,4.66,140,23,31,
T,12/22/2018 10:55,30.32786902,78.04828975,15,634,3.33,155,23,31,
T,12/22/2018 10:55,30.32785699,78.04828882,15,635,2.5,156,23,31,
T,12/22/2018 10:55,30.32785852,78.04828574,15,634,0.49,143,23,31,
T,12/22/2018 10:55,30.32786053,78.04828927,15,633,0.44,142,23,31,
T,12/22/2018 10:55,30.32786701,78.04828029,15,633,0.3,142,23,31,
T,12/22/2018 10:56,30.32787214,78.04830738,15,632,0.58,142,23,32,
T,12/22/2018 10:56,30.32785215,78.04834912,17,632,1.61,116,23,32,
T,12/22/2018 10:56,30.32784913,78.04836096,15,634,0,,24,32,
T,12/22/2018 10:56,30.32784156,78.04837126,15,634,0,,24,32,
T,12/22/2018 10:56,30.3278391,78.04837736,15,635,0,,24,32,
T,12/22/2018 10:56,30.32775316,78.04836608,15,635,4.54,193,24,32,
T,12/22/2018 10:56,30.32770264,78.04832922,15,634,4.61,207,24,32,
T,12/22/2018 10:56,30.32766627,78.04829108,15,634,4.56,218,24,32,
T,12/22/2018 10:56,30.32762892,78.04826081,15,635,4.75,220,24,32,
T,12/22/2018 10:56,30.32758962,78.04823032,15,635,5.11,218,24,32,
T,12/22/2018 10:56,30.32754803,78.04820013,15,635,4.71,219,24,32,
T,12/22/2018 10:56,30.32751132,78.04817297,15,635,4.05,219,24,32,
T,12/22/2018 10:56,30.32747873,78.04814823,15,635,3.81,220,24,32,
T,12/22/2018 10:56,30.32744412,78.04812217,14,635,4.15,218,26,32,
T,12/22/2018 10:56,30.32740954,78.04809654,14,636,4.2,216,26,32,
T,12/22/2018 10:56,30.32737508,78.04807124,14,637,4.16,215,26,32,
T,12/22/2018 10:56,30.32733908,78.0480474,15,637,4.5,213,26,32,
T,12/22/2018 10:56,30.32729103,78.04801529,14,637,6.06,214,26,32,
T,12/22/2018 10:56,30.32722647,78.04797011,15,637,5.7,217,26,32,
T,12/22/2018 10:56,30.32718419,78.04791532,15,638,6.14,216,26,32,
T,12/22/2018 10:56,30.32713905,78.04788733,14,639,5.88,213,26,32,
T,12/22/2018 10:56,30.32710392,78.04785093,14,640,5.62,213,26,32,
T,12/22/2018 10:56,30.32706922,78.0478258,14,641,4.51,215,26,32,
T,12/22/2018 10:56,30.32703174,78.04779927,14,641,3.3,216,26,33,
T,12/22/2018 10:56,30.32701491,78.04778223,14,641,1.97,216,26,33,
T,12/22/2018 10:56,30.32698744,78.04776238,14,644,2.33,220,26,33,
T,12/22/2018 10:56,30.32696603,78.04773427,14,642,2.47,220,26,33,
T,12/22/2018 10:56,30.32693184,78.04773611,14,642,2.55,198,26,33,
T,12/22/2018 10:56,30.32690515,78.04771949,14,642,2.68,197,26,33,
T,12/22/2018 10:56,30.32687603,78.04772785,14,642,2.59,174,26,33,
T,12/22/2018 10:56,30.32686615,78.04773929,14,642,1.88,167,26,33,
T,12/22/2018 10:56,30.32686281,78.04773456,14,643,0.7,143,26,33,
T,12/22/2018 10:56,30.32684212,78.04774959,14,643,1.33,151,25,33,
T,12/22/2018 10:56,30.32681196,78.04776488,14,643,3.18,143,25,33,
T,12/22/2018 10:56,30.32678646,78.04778646,14,643,3.27,136,25,33,
T,12/22/2018 10:56,30.3267468,78.04783852,14,643,4.68,134,25,33,
T,12/22/2018 10:56,30.32671757,78.04787633,14,643,4.9,135,25,33,
T,12/22/2018 10:56,30.32667816,78.04790668,14,644,4.74,144,24,33,
T,12/22/2018 10:56,30.32664645,78.04794781,14,643,4.85,141,24,33,
T,12/22/2018 10:56,30.32660325,78.04798136,14,644,5.46,138,24,33,
T,12/22/2018 10:56,30.32655558,78.04802598,14,644,5.77,138,24,33,
T,12/22/2018 10:56,30.326517,78.04806556,14,644,5.43,138,24,32,
T,12/22/2018 10:56,30.32647152,78.04811059,14,643,5.69,139,24,32,
T,12/22/2018 10:56,30.32643661,78.04815595,14,644,5.74,135,24,33,
T,12/22/2018 10:56,30.32640286,78.04820301,14,644,5.62,131,24,33,
T,12/22/2018 10:56,30.32635456,78.04826613,14,641,5.8,135,24,33,
T,12/22/2018 10:56,30.32632076,78.04831309,14,640,5.33,139,24,33,
T,12/22/2018 10:56,30.32628282,78.04834475,14,639,4.88,140,24,33,
T,12/22/2018 10:56,30.32624379,78.04837562,14,640,4.86,145,24,33,
T,12/22/2018 10:56,30.32620206,78.04840303,14,640,4.91,147,24,33,
T,12/22/2018 10:56,30.32617296,78.0484265,14,640,4.09,147,24,33,
T,12/22/2018 10:56,30.32613949,78.04845512,14,639,4.7,143,24,33,
T,12/22/2018 10:56,30.32610365,78.04849537,14,638,5.05,138,24,33,
T,12/22/2018 10:56,30.32606179,78.04853095,14,639,6.11,137,24,33,
T,12/22/2018 10:56,30.32601672,78.04856985,14,637,6.32,136,24,33,
T,12/22/2018 10:56,30.32598496,78.04861261,14,637,5.75,132,24,33,
T,12/22/2018 10:56,30.32595085,78.04867773,14,636,6.43,132,24,33,
T,12/22/2018 10:56,30.32590373,78.04873306,14,636,6.22,131,24,33,
T,12/22/2018 10:56,30.32585393,78.04878983,14,635,6.53,134,24,33,
T,12/22/2018 10:56,30.32580464,78.04884663,14,635,6.84,133,24,33,
T,12/22/2018 10:57,30.32578881,78.04887767,14,636,4.79,123,25,33,
T,12/22/2018 10:57,30.32577105,78.04891353,14,635,4.46,134,25,33,
T,12/22/2018 10:57,30.32573507,78.04895951,14,634,5.31,132,25,33,
T,12/22/2018 10:57,30.32570539,78.04900055,14,634,5.3,132,26,33,
T,12/22/2018 10:57,30.32567804,78.04904306,14,634,5.18,131,26,33,
T,12/22/2018 10:57,30.32564773,78.04907977,14,634,5.41,132,26,33,
T,12/22/2018 10:57,30.32561288,78.04911891,14,635,5.62,133,25,33,
T,12/22/2018 10:57,30.3255904,78.04915808,14,635,5.16,128,25,33,
T,12/22/2018 10:57,30.32554331,78.04920793,14,634,6.22,134,25,33,
T,12/22/2018 10:57,30.32550013,78.04925574,14,633,6.27,138,25,33,
T,12/22/2018 10:57,30.32545833,78.04930255,14,632,5.51,137,25,33,
T,12/22/2018 10:57,30.32543021,78.04935191,14,631,5.69,132,25,33,
T,12/22/2018 10:57,30.32540562,78.04938554,14,632,4.16,129,25,33,
T,12/22/2018 10:57,30.32537609,78.04941503,14,633,4.13,132,25,33,
T,12/22/2018 10:57,30.32534466,78.0494538,14,632,5.49,137,25,33,
T,12/22/2018 10:57,30.32531551,78.04950424,14,631,5.68,131,25,33,
T,12/22/2018 10:57,30.32527422,78.04955518,14,631,5.98,134,25,33,
T,12/22/2018 10:57,30.32523157,78.04961576,14,630,6.59,133,25,33,
T,12/22/2018 10:57,30.3251912,78.0496733,14,630,6.09,134,25,33,
T,12/22/2018 10:57,30.3251348,78.0497321,14,629,6.53,132,25,33,
T,12/22/2018 10:57,30.32509075,78.04977921,14,629,6.36,134,25,33,
T,12/22/2018 10:57,30.32506068,78.04983371,14,629,5.79,132,25,33,
T,12/22/2018 10:57,30.32503425,78.0498688,14,629,4.61,133,25,33,
T,12/22/2018 10:57,30.32501163,78.04989886,14,629,3.89,135,25,33,
T,12/22/2018 10:57,30.32498338,78.04992389,14,630,3.68,136,25,33,
T,12/22/2018 10:57,30.32496425,78.04994531,14,629,3.46,134,25,33,
T,12/22/2018 10:57,30.32493726,78.04996743,14,629,3.43,141,25,33,
T,12/22/2018 10:57,30.32490749,78.04999965,14,629,4.11,143,25,33,
T,12/22/2018 10:57,30.32487861,78.05003676,14,630,4.84,133,25,33,
T,12/22/2018 10:57,30.32484121,78.05008222,14,630,4.86,132,25,33,
T,12/22/2018 10:57,30.32481098,78.05011652,14,630,4.52,135,25,33,
T,12/22/2018 10:57,30.32478951,78.05015247,14,629,3.66,131,25,33,
T,12/22/2018 10:57,30.32477282,78.05017012,14,629,1.69,137,25,33,
T,12/22/2018 10:57,30.32476462,78.05018318,14,630,1.63,125,25,33,
T,12/22/2018 10:57,30.3247563,78.05019412,14,629,1.54,130,25,33,
T,12/22/2018 10:57,30.32474701,78.05020558,14,630,1.52,134,25,33,
T,12/22/2018 10:57,30.32473705,78.05021828,14,630,1.52,139,25,33,
T,12/22/2018 10:57,30.32472736,78.0502296,14,630,0.99,145,25,33,
T,12/22/2018 10:57,30.32471337,78.05023968,14,630,1.53,169,25,33,
T,12/22/2018 10:57,30.32470008,78.05025038,14,630,1.5,149,25,33,
T,12/22/2018 10:57,30.3246856,78.05026705,14,630,1.52,143,25,33,
T,12/22/2018 10:57,30.32468175,78.05028277,14,631,1.49,69,25,33,
T,12/22/2018 10:57,30.32468888,78.05029576,14,631,1.46,24,25,33,
T,12/22/2018 10:57,30.32469562,78.0503069,14,631,1.43,49,26,33,
T,12/22/2018 10:57,30.32470004,78.05031989,14,631,1.41,55,26,33,
T,12/22/2018 10:57,30.32470716,78.0503162,14,632,1.37,313,26,33,
T,12/22/2018 10:57,30.32470506,78.05030239,14,633,1.36,239,26,33,
T,12/22/2018 10:57,30.3246996,78.05029378,14,633,0.34,244,26,33,
T,12/22/2018 10:57,30.32469687,78.05029057,14,634,0,,26,33,
T,12/22/2018 10:57,30.32469238,78.05028896,14,634,0,,26,33,
T,12/22/2018 10:57,30.32469212,78.05028953,5,635,0.39,320,26,33,
T,12/22/2018 10:57,30.32469086,78.050291,5,635,0.29,90,26,33,
T,12/22/2018 10:57,30.32469224,78.05028906,5,635,0.5,308,27,33,
T,12/22/2018 10:57,30.32470206,78.05028734,5,635,1.39,358,27,33,
T,12/22/2018 10:57,30.32471474,78.05028117,5,635,1.39,313,27,33,
T,12/22/2018 10:57,30.32471192,78.0502694,6,636,1.36,183,27,33,
T,12/22/2018 10:57,30.32470723,78.05025511,5,636,1.34,264,27,33,
T,12/22/2018 10:57,30.32470071,78.05025169,5,635,1.29,140,27,32,
T,12/22/2018 10:57,30.32469057,78.05026127,5,636,1.3,134,27,31,
T,12/22/2018 10:57,30.32467988,78.05027176,5,636,1.3,137,27,31,
T,12/22/2018 10:58,30.32466997,78.05028393,5,635,1.31,132,27,31,
T,12/22/2018 10:58,30.32465761,78.05029699,5,634,1.32,131,27,31,
T,12/22/2018 10:58,30.32464814,78.05031139,5,634,1.31,124,27,31,
T,12/22/2018 10:58,30.32464101,78.05032675,5,634,1.31,120,27,31,
T,12/22/2018 10:58,30.32463491,78.05033984,5,633,0.94,115,27,31,
T,12/22/2018 10:58,30.32462646,78.05035733,5,633,2.17,118,27,31,
T,12/22/2018 10:58,30.32461361,78.05038799,5,634,3.34,115,27,31,
T,12/22/2018 10:58,30.32460205,78.05042255,6,633,3.08,112,27,31,
T,12/22/2018 10:58,30.32459521,78.05045685,5,633,3.11,104,27,31,
T,12/22/2018 10:58,30.32459213,78.05049789,6,634,4.22,97,27,31,
T,12/22/2018 10:58,30.32459197,78.05054729,6,633,4.27,92,27,31,
T,12/22/2018 10:58,30.32459435,78.05059941,6,634,4.81,91,27,31,
T,12/22/2018 10:58,30.32459832,78.05068781,6,630,3.61,87,26,30,
T,12/22/2018 10:58,30.32462421,78.05075049,6,629,4.37,73,25,31,
T,12/22/2018 10:58,30.32463338,78.05081459,6,628,4.85,81,25,31,
T,12/22/2018 10:58,30.32464322,78.05086038,6,630,4.11,77,25,31,
