index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
963,T,3/8/2019 12:01,30.31262968,78.08846094,17,632,,0.34,335,22,32,,
964,T,3/8/2019 12:01,30.31264102,78.08847254,17,632,,0.69,107,22,32,,
965,T,3/8/2019 12:01,30.31263554,78.0884791,17,632,,0.84,106,22,32,,
966,T,3/8/2019 12:01,30.31262795,78.08851583,15,632,,1.03,111,22,32,,
967,T,3/8/2019 12:01,30.31263076,78.08852677,15,633,,0.55,82,22,32,,
968,T,3/8/2019 12:02,30.31262198,78.08853887,15,632,,1.34,112,22,32,,
969,T,3/8/2019 12:02,30.31260846,78.08853724,15,631,,1.56,110,22,32,,
970,T,3/8/2019 12:02,30.31260342,78.08857296,15,631,,2.33,110,22,32,,
971,T,3/8/2019 12:02,30.31260549,78.08857361,15,631,,1.73,86,22,32,,
972,T,3/8/2019 12:02,30.3125824,78.08861591,15,630,,3.08,116,22,32,,
973,T,3/8/2019 12:02,30.31255969,78.0886479,15,630,,3.28,118,22,32,,
974,T,3/8/2019 12:02,30.31254505,78.08867859,15,629,,2.78,117,22,32,,
975,T,3/8/2019 12:02,30.3125312,78.08871066,15,629,,3.06,114,22,32,,
976,T,3/8/2019 12:02,30.31251666,78.088741,15,628,,2.8,116,22,32,,
977,T,3/8/2019 12:02,30.31250282,78.08878375,15,628,,4.2,111,22,32,,
978,T,3/8/2019 12:02,30.3124914,78.08883284,15,627,,3.76,105,22,32,,
979,T,3/8/2019 12:02,30.31245336,78.08893832,15,627,,5.41,114,22,32,,
980,T,3/8/2019 12:02,30.31238888,78.08901845,17,626,,6.67,121,22,32,,
981,T,3/8/2019 12:02,30.31235659,78.08910296,17,627,,6.91,117,22,32,,
982,T,3/8/2019 12:02,30.31229628,78.08919104,18,626,,7.67,120,22,32,,
983,T,3/8/2019 12:02,30.31223403,78.08926731,18,627,,7.31,123,22,32,,
984,T,3/8/2019 12:02,30.31219411,78.08936715,18,628,,8.03,116,22,32,,
985,T,3/8/2019 12:02,30.31215388,78.08947095,18,634,,8.25,115,22,32,,
986,T,3/8/2019 12:02,30.31211047,78.08960217,18,633,,9.03,114,22,32,,
987,T,3/8/2019 12:02,30.31206902,78.08967585,18,632,,8.93,114,22,32,,
988,T,3/8/2019 12:02,30.31200557,78.08979435,17,630,,9.56,117,22,32,,
989,T,3/8/2019 12:02,30.3119611,78.08990145,17,629,,10.47,118,22,32,,
990,T,3/8/2019 12:02,30.31191442,78.09001533,17,628,,10.93,122,22,32,,
991,T,3/8/2019 12:02,30.31186023,78.09010723,17,628,,10.62,123,22,32,,
992,T,3/8/2019 12:02,30.31179385,78.09022825,17,628,,11.85,122,22,32,,
993,T,3/8/2019 12:02,30.31171747,78.09035265,17,627,,12.44,123,22,32,,
994,T,3/8/2019 12:02,30.31165778,78.09048262,17,627,,12.73,123,22,32,,
995,T,3/8/2019 12:02,30.31159502,78.09057343,17,625,,11.75,124,22,32,,
996,T,3/8/2019 12:02,30.31153403,78.0906962,17,625,,11.94,121,22,32,,
997,T,3/8/2019 12:02,30.31147276,78.09081128,17,624,,11.89,120,22,32,,
998,T,3/8/2019 12:02,30.31137465,78.0909459,17,624,,12.59,124,22,32,,
999,T,3/8/2019 12:02,30.3113072,78.09105694,17,623,,12.6,125,22,32,,
1000,T,3/8/2019 12:02,30.31123971,78.0911621,17,624,,12.65,124,22,32,,
1001,T,3/8/2019 12:02,30.3111849,78.09127646,17,624,,12.65,123,22,32,,
1002,T,3/8/2019 12:02,30.31110156,78.09140591,17,624,,13.21,125,22,32,,
1003,T,3/8/2019 12:02,30.31103032,78.09151414,18,624,,12.91,127,22,32,,
1004,T,3/8/2019 12:02,30.31093886,78.0916149,20,625,,13.09,130,22,32,,
1005,T,3/8/2019 12:02,30.31088699,78.09173302,18,625,,12.64,127,22,32,,
1006,T,3/8/2019 12:02,30.31083601,78.09184952,18,628,,11.87,125,22,32,,
1007,T,3/8/2019 12:02,30.31075574,78.09195551,17,627,,12.16,129,20,31,,
1008,T,3/8/2019 12:02,30.31067981,78.09205754,18,628,,12.11,128,20,32,,
1009,T,3/8/2019 12:02,30.31058736,78.09219341,18,627,,12.26,124,20,32,,
1010,T,3/8/2019 12:02,30.31051079,78.09231131,18,628,,12.46,125,20,32,,
1011,T,3/8/2019 12:02,30.3104547,78.09242831,18,629,,12.46,122,20,32,,
1012,T,3/8/2019 12:02,30.31044076,78.09253009,18,630,,11.43,111,20,32,,
1013,T,3/8/2019 12:02,30.31042403,78.09265122,18,630,,11.4,104,20,32,,
1014,T,3/8/2019 12:02,30.31042295,78.09271558,17,631,,9.68,103,20,32,,
1015,T,3/8/2019 12:02,30.31039664,78.09279831,17,630,,8.97,104,20,32,,
1016,T,3/8/2019 12:02,30.31035709,78.09285775,15,629,,7.24,111,20,32,,
1017,T,3/8/2019 12:02,30.31034034,78.09292613,15,629,,6.44,104,20,32,,
1018,T,3/8/2019 12:02,30.31032182,78.0929941,15,628,,6.46,104,20,32,,
1019,T,3/8/2019 12:02,30.31031492,78.09305038,15,628,,5.39,99,20,32,,
1020,T,3/8/2019 12:02,30.31031894,78.09308939,15,628,,3.66,104,20,32,,
1021,T,3/8/2019 12:02,30.310296,78.09314851,15,628,,3.46,105,21,32,,
1022,T,3/8/2019 12:02,30.3102846,78.09318514,15,630,,3.07,113,21,32,,
1023,T,3/8/2019 12:02,30.31028049,78.09321748,15,631,,2.69,113,21,32,,
1024,T,3/8/2019 12:02,30.31026381,78.09324396,15,631,,1.67,132,21,32,,
1025,T,3/8/2019 12:02,30.31025341,78.09327888,15,632,,2.15,123,21,32,,
1026,T,3/8/2019 12:02,30.31023955,78.09330021,15,632,,1.91,121,21,32,,
1027,T,3/8/2019 12:02,30.31022035,78.0933337,15,632,,3.11,118,21,32,,
1028,T,3/8/2019 12:03,30.31021035,78.09337636,15,630,,1.77,111,22,32,,
1029,T,3/8/2019 12:03,30.31020252,78.09340185,15,630,,1.81,116,22,32,,
1030,T,3/8/2019 12:03,30.31019423,78.09342413,15,631,,1.22,112,22,32,,
1031,T,3/8/2019 12:03,30.3101885,78.09344661,15,631,,1.78,106,22,32,,
1032,T,3/8/2019 12:03,30.31018459,78.09346887,15,632,,0,,22,32,,
1033,T,3/8/2019 12:03,30.3101835,78.09347893,15,632,,0,,22,32,,
1034,T,3/8/2019 12:03,30.31018295,78.09348406,14,632,,0,,22,32,,
1035,T,3/8/2019 12:03,30.31018266,78.09348669,14,632,,0,,22,32,,
1036,T,3/8/2019 12:03,30.31018247,78.09348802,14,632,,0,,22,32,,
1037,T,3/8/2019 12:03,30.31018235,78.09348872,14,632,,0,,22,32,,
1038,T,3/8/2019 12:03,30.31018226,78.09348912,14,632,,0,,21,32,,
1039,T,3/8/2019 12:03,30.31018222,78.09348936,14,632,,0,,21,32,,
1040,T,3/8/2019 12:03,30.31018217,78.09348959,14,632,,0,,21,32,,
1041,T,3/8/2019 12:03,30.31017609,78.09349853,14,630,,0.63,103,21,32,,
1042,T,3/8/2019 12:03,30.31017287,78.09350377,14,630,,0,,21,32,,
1043,T,3/8/2019 12:03,30.31016456,78.09351576,14,630,,1.79,129,21,32,,
1044,T,3/8/2019 12:03,30.31015123,78.09353698,14,631,,2.26,130,21,32,,
1045,T,3/8/2019 12:03,30.31013425,78.09356343,14,631,,2.53,127,21,32,,
1046,T,3/8/2019 12:03,30.31011508,78.09359581,14,631,,3.09,125,21,32,,
1047,T,3/8/2019 12:03,30.31009421,78.09363188,14,631,,3.04,123,21,32,,
1048,T,3/8/2019 12:03,30.31007163,78.09366973,14,632,,3.47,124,21,32,,
1049,T,3/8/2019 12:03,30.31004575,78.09371212,14,632,,3.94,124,21,32,,
1050,T,3/8/2019 12:03,30.3099333,78.09392341,15,638,,3.08,124,21,32,,
1051,T,3/8/2019 12:03,30.30992415,78.09395092,15,639,,2.41,108,21,32,,
1052,T,3/8/2019 12:03,30.30992537,78.09396892,14,639,,1.56,99,21,32,,
1053,T,3/8/2019 12:03,30.3099236,78.09397251,14,640,,0.53,72,21,32,,
1054,T,3/8/2019 12:03,30.30991993,78.09398035,15,640,,0.44,104,22,32,,
1055,T,3/8/2019 12:03,30.30990635,78.09398099,15,641,,0,,22,32,,
1056,T,3/8/2019 12:03,30.30989147,78.09397948,15,641,,0.48,216,22,32,,
1057,T,3/8/2019 12:03,30.30987362,78.09400138,15,640,,0.35,81,22,32,,
1058,T,3/8/2019 12:03,30.30986182,78.09401829,15,640,,0.39,109,22,32,,
1059,T,3/8/2019 12:03,30.30986596,78.09401969,17,641,,0.36,73,23,32,,
1060,T,3/8/2019 12:03,30.30984058,78.09405823,15,642,,1.06,117,23,32,,
1061,T,3/8/2019 12:03,30.30982645,78.09408339,15,644,,0.85,153,23,32,,
1062,T,3/8/2019 12:03,30.30980873,78.09411169,15,644,,1.95,128,23,32,,
1063,T,3/8/2019 12:03,30.30978471,78.09414159,15,644,,2.41,124,23,32,,
1064,T,3/8/2019 12:03,30.30977212,78.09417632,14,645,,1.84,124,23,32,,
1065,T,3/8/2019 12:03,30.30975904,78.09419222,14,645,,1.57,124,23,32,,
1066,T,3/8/2019 12:03,30.3097538,78.09422257,14,644,,1.32,124,23,32,,
1067,T,3/8/2019 12:03,30.30974829,78.09424854,14,644,,1.8,102,23,32,,
1068,T,3/8/2019 12:03,30.30971785,78.09427546,14,643,,2.52,129,23,32,,
1069,T,3/8/2019 12:03,30.30969599,78.09429517,14,643,,3.3,125,23,32,,
1070,T,3/8/2019 12:03,30.30968778,78.09430676,14,644,,0,,23,32,,
1071,T,3/8/2019 12:03,30.30966736,78.09433052,14,645,,3.24,134,23,32,,
1072,T,3/8/2019 12:03,30.30964115,78.09436896,15,647,,3.54,128,23,32,,
1073,T,3/8/2019 12:03,30.30961517,78.09440971,15,646,,0,,23,32,,
1074,T,3/8/2019 12:03,30.30957051,78.09450554,15,652,,5.62,119,23,32,,
1075,T,3/8/2019 12:03,30.30951985,78.09456058,15,651,,6.22,128,23,32,,
1076,T,3/8/2019 12:03,30.30946018,78.09459933,15,651,,6.03,142,23,32,,
1077,T,3/8/2019 12:03,30.30939362,78.09465187,15,651,,7.22,140,23,32,,
1078,T,3/8/2019 12:03,30.30932091,78.09469852,15,651,,7.37,145,23,32,,
1079,T,3/8/2019 12:03,30.30925451,78.09472199,15,648,,6.14,153,23,32,,
1080,T,3/8/2019 12:03,30.30922327,78.09474812,15,648,,4.38,148,23,32,,
1081,T,3/8/2019 12:03,30.30919954,78.09476782,15,648,,2.62,142,23,32,,
1082,T,3/8/2019 12:03,30.30917913,78.09478186,15,649,,1.53,147,23,32,,
1083,T,3/8/2019 12:03,30.30915739,78.09478757,15,650,,1.27,148,23,32,,
1084,T,3/8/2019 12:03,30.30914871,78.09479569,15,650,,1.6,161,23,32,,
1085,T,3/8/2019 12:03,30.30912951,78.09479249,15,649,,1.72,148,24,32,,
1086,T,3/8/2019 12:03,30.30910822,78.09479526,14,649,,2.14,164,24,32,,
1087,T,3/8/2019 12:03,30.30907841,78.09482677,14,647,,2.23,145,24,32,,
1088,T,3/8/2019 12:04,30.3090527,78.09484679,14,646,,2.51,152,24,32,,
1089,T,3/8/2019 12:04,30.30903053,78.09486915,14,646,,2.39,147,24,32,,
1090,T,3/8/2019 12:04,30.30900035,78.09490851,14,645,,3.79,137,24,32,,
1091,T,3/8/2019 12:04,30.30896421,78.09492569,14,645,,3.91,140,23,32,,
1092,T,3/8/2019 12:04,30.30892226,78.09495903,14,645,,4.85,146,23,32,,
1093,T,3/8/2019 12:04,30.30888857,78.09499762,15,644,,4.85,134,23,32,,
1094,T,3/8/2019 12:04,30.30884938,78.09505562,15,643,,5.72,129,23,32,,
1095,T,3/8/2019 12:04,30.30883387,78.09512044,17,642,,5.91,118,23,32,,
1096,T,3/8/2019 12:04,30.30881451,78.09516264,18,643,,5.55,118,24,32,,
1097,T,3/8/2019 12:04,30.30876226,78.09523941,17,644,,6.73,118,24,32,,
1098,T,3/8/2019 12:04,30.30873124,78.09529681,18,643,,6.68,118,24,32,,
1099,T,3/8/2019 12:04,30.30867321,78.09539757,17,643,,7.09,118,24,32,,
1100,T,3/8/2019 12:04,30.30863916,78.09549478,17,644,,8.16,116,24,32,,
1101,T,3/8/2019 12:04,30.30861582,78.09557453,17,643,,8.17,115,24,32,,
1102,T,3/8/2019 12:04,30.30859789,78.09564345,17,643,,6.8,112,24,32,,
1103,T,3/8/2019 12:04,30.30858202,78.095721,18,643,,6.8,110,24,32,,
1104,T,3/8/2019 12:04,30.30854548,78.09577827,17,643,,6.1,116,24,32,,
1105,T,3/8/2019 12:04,30.30851027,78.09585334,18,643,,6.32,117,24,32,,
1106,T,3/8/2019 12:04,30.30850753,78.09589698,17,643,,6.03,108,24,32,,
1107,T,3/8/2019 12:04,30.30844635,78.09599146,17,641,,6.19,109,24,32,,
1108,T,3/8/2019 12:04,30.30841459,78.09601927,17,639,,5.23,124,24,32,,
1109,T,3/8/2019 12:04,30.3083851,78.0960696,17,638,,4.99,126,24,32,,
1110,T,3/8/2019 12:04,30.30836378,78.09613028,18,637,,4.6,117,24,32,,
1111,T,3/8/2019 12:04,30.30841126,78.09620756,17,636,,5.56,70,23,32,,
1112,T,3/8/2019 12:04,30.3084452,78.09626547,17,636,,5.76,71,23,32,,
1113,T,3/8/2019 12:04,30.30847716,78.09634014,17,635,,5.22,73,23,32,,
1114,T,3/8/2019 12:04,30.30853411,78.09637571,17,636,,5.6,60,20,31,,
1115,T,3/8/2019 12:04,30.30855862,78.09643117,17,636,,5.32,70,20,32,,
1116,T,3/8/2019 12:04,30.30856492,78.09648638,17,638,,4.86,66,20,32,,
1117,T,3/8/2019 12:04,30.30860079,78.09652963,17,641,,5.51,57,21,32,,
1118,T,3/8/2019 12:04,30.30861698,78.09659257,17,640,,5.84,70,21,32,,
1119,T,3/8/2019 12:04,30.30862218,78.09665582,17,639,,5.67,77,21,32,,
1120,T,3/8/2019 12:04,30.30862247,78.09673578,17,638,,6.06,80,21,32,,
1121,T,3/8/2019 12:04,30.30861954,78.09680743,17,638,,5.92,85,21,32,,
1122,T,3/8/2019 12:04,30.30862975,78.0968644,17,639,,5.33,88,21,32,,
1123,T,3/8/2019 12:04,30.30862957,78.09691605,18,638,,5.1,89,21,32,,
1124,T,3/8/2019 12:04,30.30861659,78.09697227,18,638,,4.99,98,21,32,,
1125,T,3/8/2019 12:04,30.30858483,78.09704811,18,637,,5.61,103,22,32,,
1126,T,3/8/2019 12:04,30.30857935,78.09712189,18,641,,5.99,103,22,32,,
1127,T,3/8/2019 12:04,30.3085672,78.09717256,18,640,,5.8,107,22,32,,
1128,T,3/8/2019 12:04,30.30853333,78.09723529,17,640,,5.57,109,22,32,,
1129,T,3/8/2019 12:04,30.30849392,78.09726932,17,640,,4.9,122,22,32,,
1130,T,3/8/2019 12:04,30.30843671,78.09734958,17,639,,5.75,130,22,32,,
1131,T,3/8/2019 12:04,30.30839669,78.09740881,17,640,,6.05,125,22,32,,
1132,T,3/8/2019 12:04,30.30835399,78.09749971,18,639,,7.32,128,22,32,,
1133,T,3/8/2019 12:04,30.30827136,78.09758044,17,639,,8.67,135,22,32,,
1134,T,3/8/2019 12:04,30.30821467,78.09764498,17,640,,8.57,136,22,32,,
1135,T,3/8/2019 12:04,30.3081442,78.09772224,15,640,,8.97,134,22,32,,
1136,T,3/8/2019 12:04,30.30811533,78.09777758,15,641,,7.69,130,22,32,,
1137,T,3/8/2019 12:04,30.30806877,78.09784479,15,641,,7.77,131,22,32,,
1138,T,3/8/2019 12:04,30.30802428,78.09791816,15,640,,8.12,131,23,32,,
1139,T,3/8/2019 12:04,30.30797339,78.09792369,15,638,,6.93,152,23,32,,
1140,T,3/8/2019 12:04,30.30792846,78.09794174,15,638,,6.29,151,24,32,,
1141,T,3/8/2019 12:04,30.30787156,78.09797462,15,638,,6.78,152,24,32,,
1142,T,3/8/2019 12:04,30.30781237,78.09798384,15,638,,6.67,158,24,32,,
1143,T,3/8/2019 12:04,30.30775012,78.09800129,14,637,,6.23,153,24,32,,
1144,T,3/8/2019 12:04,30.30770781,78.09804047,14,638,,6.3,147,24,32,,
1145,T,3/8/2019 12:04,30.30766159,78.09806038,14,636,,5.74,156,24,32,,
1146,T,3/8/2019 12:04,30.30758303,78.09810326,15,638,,6.58,157,24,32,,
1147,T,3/8/2019 12:04,30.30753144,78.09812833,15,637,,6.53,157,24,32,,
1148,T,3/8/2019 12:05,30.30747151,78.09815977,15,637,,6.98,157,24,32,,
1149,T,3/8/2019 12:05,30.30741168,78.09811258,15,635,,6.53,164,24,32,,
1150,T,3/8/2019 12:05,30.30734533,78.09814018,15,636,,7.11,165,24,32,,
1151,T,3/8/2019 12:05,30.30727719,78.09816221,14,633,,7,162,24,32,,
1152,T,3/8/2019 12:05,30.30723211,78.09816798,14,632,,5.64,168,24,33,,
1153,T,3/8/2019 12:05,30.30717255,78.09818487,14,631,,6.18,169,24,33,,
1154,T,3/8/2019 12:05,30.30711227,78.0981976,14,630,,6.31,166,24,33,,
1155,T,3/8/2019 12:05,30.30706184,78.09820225,14,630,,6.01,173,24,33,,
1156,T,3/8/2019 12:05,30.30701619,78.09820978,14,630,,5.39,181,24,33,,
1157,T,3/8/2019 12:05,30.30695758,78.09817773,15,627,,5.42,184,24,33,,
1158,T,3/8/2019 12:05,30.30690375,78.09819693,15,627,,5.34,180,24,33,,
1159,T,3/8/2019 12:05,30.30683626,78.09823804,15,626,,6.68,168,24,33,,
1160,T,3/8/2019 12:05,30.3067696,78.0982579,15,627,,6.95,165,23,33,,
1161,T,3/8/2019 12:05,30.30669926,78.09827545,15,627,,6.74,164,23,33,,
1162,T,3/8/2019 12:05,30.30663494,78.09830198,17,627,,6.81,162,22,33,,
1163,T,3/8/2019 12:05,30.30661248,78.09833752,15,627,,4.53,140,23,33,,
1164,T,3/8/2019 12:05,30.30659275,78.09836697,15,626,,4.3,140,23,33,,
1165,T,3/8/2019 12:05,30.30658243,78.0983663,15,626,,2.65,138,23,33,,
1166,T,3/8/2019 12:05,30.30656021,78.098387,15,626,,2.96,149,23,33,,
1167,T,3/8/2019 12:05,30.30654694,78.09839368,17,626,,2.31,149,23,33,,
1168,T,3/8/2019 12:05,30.30655924,78.09839724,15,626,,1.36,122,23,33,,
1169,T,3/8/2019 12:05,30.3065504,78.09838661,15,626,,0.46,168,23,33,,
1170,T,3/8/2019 12:05,30.30654736,78.09838841,15,626,,0.48,193,23,33,,
1171,T,3/8/2019 12:05,30.30653437,78.09839202,15,626,,1.53,174,23,33,,
1172,T,3/8/2019 12:05,30.30652622,78.09839994,15,627,,0.16,178,23,33,,
1173,T,3/8/2019 12:05,30.30651891,78.09840498,15,628,,0.99,177,23,33,,
1174,T,3/8/2019 12:05,30.30650916,78.09840959,15,628,,0.64,191,23,33,,
1175,T,3/8/2019 12:05,30.30649999,78.09841118,15,627,,0.72,204,23,33,,
1176,T,3/8/2019 12:05,30.30649386,78.0984051,15,626,,0.67,240,23,33,,
1177,T,3/8/2019 12:05,30.30648544,78.09840468,15,626,,0,,23,33,,
1178,T,3/8/2019 12:05,30.3064675,78.0984085,15,624,,0,,23,33,,
1179,T,3/8/2019 12:05,30.30645073,78.09841492,17,623,,0.49,244,23,33,,
1180,T,3/8/2019 12:05,30.30643709,78.09842516,18,625,,0.79,129,24,33,,
1181,T,3/8/2019 12:05,30.30642751,78.09843295,15,624,,0.17,126,24,33,,
1182,T,3/8/2019 12:05,30.30642059,78.09843748,15,623,,0,,24,33,,
1183,T,3/8/2019 12:05,30.30641406,78.09844251,15,624,,0.26,130,24,33,,
1184,T,3/8/2019 12:05,30.30640727,78.0984477,15,623,,0.22,162,24,33,,
1185,T,3/8/2019 12:05,30.30640201,78.09845686,15,624,,0.25,146,24,33,,
1186,T,3/8/2019 12:05,30.30639339,78.0984659,17,623,,0.53,144,24,33,,
1187,T,3/8/2019 12:05,30.30637784,78.09848091,15,623,,0,,23,33,,
1188,T,3/8/2019 12:05,30.30637027,78.09848792,15,623,,0,,23,33,,
1189,T,3/8/2019 12:05,30.30636644,78.09849153,15,623,,0,,23,33,,
1190,T,3/8/2019 12:05,30.3063645,78.09849343,15,623,,0,,24,33,,
1191,T,3/8/2019 12:05,30.30636352,78.0984944,15,623,,0,,24,33,,
1192,T,3/8/2019 12:05,30.30636319,78.09849591,15,623,,0.28,123,24,33,,
1193,T,3/8/2019 12:05,30.30636395,78.09850108,14,623,,0,,23,33,,
1194,T,3/8/2019 12:05,30.3063631,78.09850069,14,625,,0.44,259,23,33,,
1195,T,3/8/2019 12:05,30.30636104,78.0985022,14,626,,0.23,234,23,33,,
1196,T,3/8/2019 12:05,30.30635936,78.09850205,14,625,,0,,23,33,,
1197,T,3/8/2019 12:05,30.30635958,78.0984975,14,625,,0.24,280,23,33,,
1198,T,3/8/2019 12:05,30.30636169,78.09849156,14,624,,0.37,4,24,33,,
1199,T,3/8/2019 12:05,30.30636573,78.09848652,14,624,,0.36,340,24,33,,
1200,T,3/8/2019 12:05,30.30636828,78.09848528,14,623,,0,,24,33,,
1201,T,3/8/2019 12:05,30.3063692,78.0984841,14,622,,0.18,308,24,33,,
1202,T,3/8/2019 12:05,30.30636658,78.09848029,14,622,,0.66,235,25,33,,
1203,T,3/8/2019 12:05,30.30636184,78.09847896,14,621,,0.25,210,25,33,,
1204,T,3/8/2019 12:05,30.30635573,78.0984778,14,622,,0.62,203,25,33,,
1205,T,3/8/2019 12:05,30.30634792,78.09847755,14,622,,0.71,191,25,33,,
1206,T,3/8/2019 12:05,30.30633998,78.09847722,14,622,,0.72,193,25,33,,
1207,T,3/8/2019 12:05,30.30633138,78.0984768,14,621,,0.86,189,25,33,,
1208,T,3/8/2019 12:06,30.30632308,78.09847529,14,620,,0.86,197,25,33,,
1209,T,3/8/2019 12:06,30.30631501,78.09847111,14,619,,0.91,206,25,33,,
1210,T,3/8/2019 12:06,30.30630819,78.09846844,14,619,,0.8,204,25,33,,
1211,T,3/8/2019 12:06,30.30630109,78.09846859,14,619,,0.8,189,25,33,,
1212,T,3/8/2019 12:06,30.30629466,78.09847244,14,619,,0.69,166,25,33,,
1213,T,3/8/2019 12:06,30.3062942,78.0984786,14,619,,0,,25,33,,
1214,T,3/8/2019 12:06,30.30629551,78.0984812,14,619,,0,,25,33,,
1215,T,3/8/2019 12:06,30.30629387,78.09848264,14,620,,0.23,157,25,33,,
1216,T,3/8/2019 12:06,30.30629137,78.09848619,14,619,,0.34,148,25,33,,
1217,T,3/8/2019 12:06,30.30628847,78.09849004,14,620,,0.34,160,24,33,,
1218,T,3/8/2019 12:06,30.30628355,78.09849187,14,619,,0.65,172,25,33,,
1219,T,3/8/2019 12:06,30.30627441,78.09849524,14,619,,1.15,182,25,33,,
1220,T,3/8/2019 12:06,30.30626306,78.09849547,14,619,,1.18,188,25,33,,
1221,T,3/8/2019 12:06,30.30625292,78.09849228,14,619,,1.12,192,25,33,,
1222,T,3/8/2019 12:06,30.30624379,78.09848489,14,619,,1.35,211,25,33,,
1223,T,3/8/2019 12:06,30.30623711,78.09847227,14,619,,0,,25,33,,
1224,T,3/8/2019 12:06,30.30623762,78.09847111,14,619,,0,,25,33,,
1225,T,3/8/2019 12:06,30.30623488,78.09846979,14,618,,0.41,210,25,33,,
1226,T,3/8/2019 12:06,30.30622738,78.09846306,14,619,,1.01,218,25,33,,
1227,T,3/8/2019 12:06,30.30621201,78.09845038,14,618,,2.24,215,24,33,,
1228,T,3/8/2019 12:06,30.30619306,78.09843449,14,618,,2.26,219,23,33,,
1229,T,3/8/2019 12:06,30.30616673,78.09841193,14,618,,3.82,218,23,33,,
1230,T,3/8/2019 12:06,30.30613653,78.09838434,14,619,,3.82,220,24,33,,
1231,T,3/8/2019 12:06,30.30610571,78.09835453,14,619,,4.32,220,24,33,,
1232,T,3/8/2019 12:06,30.30607182,78.09832335,14,618,,4.58,220,24,33,,
1233,T,3/8/2019 12:06,30.30604465,78.09829156,14,617,,3.89,221,24,33,,
1234,T,3/8/2019 12:06,30.30605469,78.09823753,15,613,,3.49,228,24,33,,
1235,T,3/8/2019 12:06,30.30602881,78.09821436,17,615,,3.14,220,24,33,,
1236,T,3/8/2019 12:06,30.30601262,78.09818867,15,614,,3.05,217,24,33,,
1237,T,3/8/2019 12:06,30.30599767,78.09816987,15,613,,2.08,211,24,33,,
1238,T,3/8/2019 12:06,30.30600866,78.09817052,15,615,,1.65,208,25,33,,
1239,T,3/8/2019 12:06,30.30597184,78.0981606,17,615,,2.03,204,25,33,,
1240,T,3/8/2019 12:06,30.30596636,78.09815706,17,614,,1.71,199,25,33,,
1241,T,3/8/2019 12:06,30.30589539,78.09815458,17,614,,3.15,182,25,33,,
1242,T,3/8/2019 12:06,30.30590415,78.09817524,15,616,,0.56,211,25,33,,
1243,T,3/8/2019 12:06,30.30590023,78.09817514,14,617,,0.29,266,25,33,,
1244,T,3/8/2019 12:06,30.30591163,78.09818606,14,618,,0.47,288,25,33,,
1245,T,3/8/2019 12:06,30.30590795,78.09817656,14,617,,0.9,224,25,33,,
1246,T,3/8/2019 12:06,30.30589448,78.09816832,15,618,,1.53,213,25,33,,
1247,T,3/8/2019 12:06,30.30587899,78.09816071,14,618,,1.71,210,25,33,,
1248,T,3/8/2019 12:06,30.30586367,78.09815846,14,619,,1.66,198,25,33,,
1249,T,3/8/2019 12:06,30.3058492,78.09815341,15,618,,1.63,195,25,33,,
1250,T,3/8/2019 12:06,30.3058372,78.09815005,15,618,,1.34,192,25,33,,
1251,T,3/8/2019 12:06,30.30582654,78.09814554,17,618,,1.32,198,25,33,,
1252,T,3/8/2019 12:06,30.30581659,78.09813823,17,617,,1.28,195,25,33,,
1253,T,3/8/2019 12:06,30.30579393,78.09812974,17,617,,2.46,193,25,33,,
1254,T,3/8/2019 12:06,30.30575835,78.09812111,15,618,,3.68,193,25,33,,
1255,T,3/8/2019 12:06,30.30572036,78.09811455,15,618,,3.87,190,25,33,,
1256,T,3/8/2019 12:06,30.30569184,78.09810759,15,619,,3.31,191,25,33,,
1257,T,3/8/2019 12:06,30.30566117,78.09810508,15,619,,3.38,188,24,33,,
1258,T,3/8/2019 12:06,30.30563489,78.09810643,15,618,,2.37,186,24,33,,
1259,T,3/8/2019 12:06,30.30561798,78.09811071,15,618,,1.49,181,23,32,,
1260,T,3/8/2019 12:06,30.30561245,78.09811397,15,618,,0.34,178,23,33,,
1261,T,3/8/2019 12:06,30.30561274,78.09811812,15,618,,0.36,164,23,33,,
1262,T,3/8/2019 12:06,30.30561537,78.09812497,15,618,,0.48,145,23,33,,
1263,T,3/8/2019 12:06,30.30561202,78.09813351,15,618,,0.96,149,23,33,,
1264,T,3/8/2019 12:06,30.30560625,78.09814113,15,618,,0.97,157,23,33,,
1265,T,3/8/2019 12:06,30.3056003,78.09814536,17,617,,0.4,164,24,33,,
1266,T,3/8/2019 12:06,30.30559478,78.09814682,17,617,,0.64,169,24,33,,
1267,T,3/8/2019 12:07,30.30558618,78.09814853,17,617,,0.65,180,24,33,,
1268,T,3/8/2019 12:07,30.30557349,78.09814588,17,617,,0.84,197,24,33,,
1269,T,3/8/2019 12:07,30.3055647,78.09814536,17,618,,0.25,196,24,33,,
1270,T,3/8/2019 12:07,30.30555298,78.09813903,17,619,,0,,24,33,,
1271,T,3/8/2019 12:07,30.30554581,78.09813418,17,619,,0,,23,33,,
1272,T,3/8/2019 12:07,30.30554769,78.09813298,17,619,,0,,22,32,,
1273,T,3/8/2019 12:07,30.30554789,78.09813163,17,618,,0,,22,33,,
1274,T,3/8/2019 12:07,30.3055444,78.09813009,15,618,,0,,22,33,,
