type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2018-12-22 10:33:33,30.39004644,78.07424894,5,818.000,,0.000,,24,29,,
T,2018-12-22 10:33:34,30.39004505,78.07425218,5,818.000,,0.000,,24,29,,
T,2018-12-22 10:33:35,30.39004554,78.07424411,5,818.000,,0.260,124,24,29,,
T,2018-12-22 10:33:36,30.39004641,78.07423835,5,818.000,,0.470,124,24,29,,
T,2018-12-22 10:33:37,30.39004706,78.07423941,5,819.000,,0.000,,24,29,,
T,2018-12-22 10:33:38,30.39004555,78.07423888,5,818.000,,0.000,,15,19,,
T,2018-12-22 10:33:39,30.39004604,78.07424349,6,817.000,,0.000,,10,19,,
T,2018-12-22 10:33:40,30.39004574,78.07424535,6,817.000,,0.000,,12,29,,
T,2018-12-22 10:33:41,30.39004607,78.07424666,6,817.000,,0.000,,13,29,,
T,2018-12-22 10:33:42,30.39004625,78.07424450,6,817.000,,0.000,,12,19,,
T,2018-12-22 10:33:43,30.39004686,78.07424302,6,817.000,,0.000,,8,17,,
T,2018-12-22 10:33:44,30.39004698,78.07424061,6,817.000,,0.000,,11,20,,
T,2018-12-22 10:33:45,30.39004760,78.07423992,6,818.000,,0.000,,12,29,,
T,2018-12-22 10:33:46,30.39004795,78.07424093,6,817.000,,0.000,,12,19,,
T,2018-12-22 10:33:47,30.39004803,78.07424155,6,817.000,,0.000,,10,17,,
T,2018-12-22 10:33:48,30.39004097,78.07424971,8,816.000,,1.020,149,10,19,,
T,2018-12-22 10:33:49,30.39003202,78.07425519,8,818.000,,0.920,162,12,29,,
T,2018-12-22 10:33:50,30.39002224,78.07425963,9,818.000,,1.000,151,12,19,,
T,2018-12-22 10:33:51,30.39001423,78.07426457,9,816.000,,0.290,147,13,18,,
T,2018-12-22 10:33:52,30.39000903,78.07426830,9,814.000,,0.230,124,10,15,,
T,2018-12-22 10:33:53,30.39000524,78.07427200,11,814.000,,0.230,124,10,15,,
T,2018-12-22 10:33:54,30.39000036,78.07427941,11,811.000,,0.230,137,11,28,,
T,2018-12-22 10:33:55,30.38999374,78.07428570,11,811.000,,0.000,,11,28,,
T,2018-12-22 10:33:56,30.38999199,78.07428644,12,811.000,,0.000,,12,28,,
T,2018-12-22 10:33:57,30.38999108,78.07428796,12,811.000,,0.000,,12,28,,
T,2018-12-22 10:33:58,30.38998973,78.07429162,12,810.000,,0.000,,13,28,,
T,2018-12-22 10:33:59,30.38999036,78.07429630,12,810.000,,0.000,,13,28,,
T,2018-12-22 10:34:00,30.38999106,78.07430010,11,810.000,,0.000,,13,29,,
T,2018-12-22 10:34:01,30.38999124,78.07430173,11,810.000,,0.000,,14,29,,
T,2018-12-22 10:34:02,30.38999075,78.07430410,11,810.000,,0.000,,14,29,,
T,2018-12-22 10:34:03,30.38999025,78.07430451,11,811.000,,0.000,,15,29,,
T,2018-12-22 10:34:04,30.38998923,78.07430389,11,810.000,,0.000,,15,29,,
T,2018-12-22 10:34:05,30.38998722,78.07430501,11,811.000,,0.000,,15,29,,
T,2018-12-22 10:34:06,30.38998601,78.07430477,12,811.000,,0.000,,18,29,,
T,2018-12-22 10:34:07,30.38995232,78.07433987,11,813.000,,4.560,145,19,29,,
T,2018-12-22 10:34:08,30.38991250,78.07437408,11,816.000,,3.930,142,20,29,,
T,2018-12-22 10:34:09,30.38987824,78.07441004,11,815.000,,4.100,139,20,29,,
T,2018-12-22 10:34:10,30.38984539,78.07445847,11,813.000,,4.610,134,20,29,,
T,2018-12-22 10:34:11,30.38979871,78.07451413,8,812.000,,6.020,148,20,29,,
T,2018-12-22 10:34:12,30.38968717,78.07464414,8,812.000,,6.570,148,20,29,,
T,2018-12-22 10:34:13,30.38961992,78.07465296,6,813.000,,6.170,171,20,29,,
T,2018-12-22 10:34:14,30.38957017,78.07466331,14,812.000,,6.070,180,20,29,,
T,2018-12-22 10:34:15,30.38950807,78.07465582,15,812.000,,6.360,183,20,29,,
T,2018-12-22 10:34:16,30.38946980,78.07460642,14,812.000,,6.110,208,20,29,,
T,2018-12-22 10:34:17,30.38941672,78.07457936,15,813.000,,6.090,209,20,29,,
T,2018-12-22 10:34:18,30.38934669,78.07453043,15,812.000,,7.110,214,20,29,,
T,2018-12-22 10:34:19,30.38926966,78.07448405,14,812.000,,7.630,215,20,29,,
T,2018-12-22 10:34:20,30.38920766,78.07443358,14,814.000,,7.230,214,20,29,,
T,2018-12-22 10:34:21,30.38916179,78.07440892,14,813.000,,5.450,208,20,29,,
T,2018-12-22 10:34:22,30.38911805,78.07438380,14,813.000,,5.200,209,20,29,,
T,2018-12-22 10:34:23,30.38908440,78.07433726,14,829.000,,5.210,215,20,29,,
T,2018-12-22 10:34:24,30.38902689,78.07428505,15,827.000,,6.150,216,20,29,,
T,2018-12-22 10:34:25,30.38895274,78.07422933,15,826.000,,7.790,212,20,30,,
T,2018-12-22 10:34:26,30.38886750,78.07422747,14,824.000,,8.100,199,21,30,,
T,2018-12-22 10:34:27,30.38879419,78.07421283,14,823.000,,8.330,189,21,30,,
T,2018-12-22 10:34:28,30.38868735,78.07421771,15,819.000,,9.710,186,21,30,,
T,2018-12-22 10:34:29,30.38859854,78.07421170,14,818.000,,10.090,185,22,30,,
T,2018-12-22 10:34:30,30.38850022,78.07418904,14,819.000,,10.490,188,22,30,,
T,2018-12-22 10:34:31,30.38840782,78.07415941,15,818.000,,10.670,186,22,30,,
T,2018-12-22 10:34:32,30.38829376,78.07415256,15,818.000,,11.610,186,22,30,,
T,2018-12-22 10:34:33,30.38819253,78.07414626,17,818.000,,11.520,185,22,31,,
T,2018-12-22 10:34:34,30.38803918,78.07413484,18,818.000,,13.270,184,22,31,,
T,2018-12-22 10:34:35,30.38788985,78.07410478,15,816.000,,13.770,186,22,31,,
T,2018-12-22 10:34:36,30.38777816,78.07408434,15,817.000,,13.390,185,21,31,,
T,2018-12-22 10:34:37,30.38765282,78.07410217,15,815.000,,12.800,183,21,31,,
T,2018-12-22 10:34:38,30.38752066,78.07409862,15,813.000,,13.020,182,22,31,,
T,2018-12-22 10:34:39,30.38739784,78.07410291,15,813.000,,13.140,181,22,31,,
T,2018-12-22 10:34:40,30.38727986,78.07407948,14,812.000,,13.200,185,22,31,,
T,2018-12-22 10:34:41,30.38715700,78.07407117,14,809.000,,13.160,186,22,31,,
T,2018-12-22 10:34:42,30.38704382,78.07406806,14,810.000,,13.070,182,22,31,,
T,2018-12-22 10:34:43,30.38690878,78.07406030,14,810.000,,13.440,184,23,31,,
T,2018-12-22 10:34:44,30.38680241,78.07405596,14,809.000,,12.240,180,23,31,,
T,2018-12-22 10:34:45,30.38670018,78.07405750,14,809.000,,11.800,178,23,31,,
T,2018-12-22 10:34:46,30.38660012,78.07406798,15,808.000,,11.830,177,24,31,,
T,2018-12-22 10:34:47,30.38644436,78.07408879,14,808.000,,13.170,176,24,31,,
