index,stop points,type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview
1790,1,T,11/15/2018 3:29,30.33649604,78.05550288,14,673,0,,23,32
1791,0,T,11/15/2018 3:29,30.33645563,78.0554373,14,673,4.04,231,23,32
1792,0,T,11/15/2018 3:29,30.33640856,78.05537643,14,672,5.24,237,23,32
1793,0,T,11/15/2018 3:29,30.33637247,78.05533038,14,671,5.91,234,23,32
1794,0,T,11/15/2018 3:29,30.33634355,78.05528822,14,672,5.31,235,23,32
1795,0,T,11/15/2018 3:29,30.33631047,78.05524945,14,673,4.85,236,23,32
1796,0,T,11/15/2018 3:29,30.33626739,78.05521473,14,672,5.1,228,23,32
1797,0,T,11/15/2018 3:29,30.33623137,78.05517451,14,672,5.13,222,23,32
1798,0,T,11/15/2018 3:29,30.33618509,78.05512927,14,670,5.33,223,23,32
1799,0,T,11/15/2018 3:29,30.33615468,78.05510169,14,670,4.08,208,23,32
1800,0,T,11/15/2018 3:29,30.33611313,78.05508632,14,669,3.86,191,23,32
1801,0,T,11/15/2018 3:29,30.33607515,78.05506742,14,669,4.08,226,23,32
1802,0,T,11/15/2018 3:29,30.33605131,78.05503251,5,668,3.99,243,23,32
1803,0,T,11/15/2018 3:29,30.33603898,78.05500138,5,668,3.19,250,23,32
1804,0,T,11/15/2018 3:29,30.33603062,78.05498532,5,668,2.04,266,23,32
1805,0,T,11/15/2018 3:29,30.33603112,78.05496916,5,668,1.69,283,23,32
1806,1,T,11/15/2018 3:29,30.33603089,78.05496219,5,667,0.56,280,23,32
1807,1,T,11/15/2018 3:29,30.33602917,78.05496367,5,667,0.16,132,23,32
1808,1,T,11/15/2018 3:29,30.33602829,78.05496628,5,667,0,,23,32
1809,1,T,11/15/2018 3:29,30.3360281,78.05496689,5,667,0,,23,32
1810,1,T,11/15/2018 3:29,30.33602808,78.05496707,5,667,0,,23,32
1811,1,T,11/15/2018 3:29,30.33602817,78.05496488,5,667,0.28,288,23,32
1812,1,T,11/15/2018 3:29,30.33603013,78.0549607,5,667,0.54,315,23,32
1813,1,T,11/15/2018 3:29,30.33603518,78.0549563,5,666,0.6,355,23,32
1814,0,T,11/15/2018 3:29,30.33604231,78.05495008,5,664,1.12,349,23,32
1815,0,T,11/15/2018 3:29,30.33605799,78.05495,5,663,2.19,33,23,32
1816,0,T,11/15/2018 3:29,30.3360821,78.05496911,5,664,3.69,45,23,32
1817,0,T,11/15/2018 3:29,30.33611094,78.05500704,5,662,5.05,47,23,32
1818,0,T,11/15/2018 3:29,30.33614488,78.05505266,5,662,5.79,47,23,32
1819,0,T,11/15/2018 3:29,30.33616941,78.05508927,5,661,5.14,46,23,32
1820,0,T,11/15/2018 3:30,30.33619708,78.05511965,5,661,4.79,47,23,32
1821,0,T,11/15/2018 3:30,30.33622548,78.05515589,5,661,4.88,46,23,32
1822,0,T,11/15/2018 3:30,30.33626111,78.05519462,5,661,4.62,48,23,32
1823,0,T,11/15/2018 3:30,30.33629699,78.05523474,5,661,5.61,50,23,32
1824,0,T,11/15/2018 3:30,30.33632273,78.05528413,5,662,5.87,54,23,32
1825,0,T,11/15/2018 3:30,30.33636267,78.05534125,5,662,6.58,57,23,32
1826,0,T,11/15/2018 3:30,30.33640587,78.05539755,5,662,6.98,53,23,32
1827,0,T,11/15/2018 3:30,30.33644838,78.05545522,5,662,7.1,53,23,32
1828,0,T,11/15/2018 3:30,30.3364845,78.0555029,5,663,6.86,53,23,32
1829,0,T,11/15/2018 3:30,30.33653336,78.05555881,5,663,6.9,54,23,32
1830,0,T,11/15/2018 3:30,30.33656882,78.05560251,5,663,6.12,52,23,32
1831,0,T,11/15/2018 3:30,30.33660411,78.05565741,5,662,5.85,50,23,32
1832,0,T,11/15/2018 3:30,30.33664239,78.05570665,5,663,5.78,53,23,32
1833,0,T,11/15/2018 3:30,30.33666376,78.05575513,5,664,5.79,53,23,32
1834,0,T,11/15/2018 3:30,30.33670126,78.05580999,5,664,6.59,56,23,32
1835,0,T,11/15/2018 3:30,30.33674579,78.05588112,5,664,7.61,56,23,32
1836,0,T,11/15/2018 3:30,30.33679531,78.05595043,5,664,8.35,55,23,32
1837,0,T,11/15/2018 3:30,30.33683862,78.05602146,5,664,8.34,52,23,32
1838,0,T,11/15/2018 3:30,30.33687379,78.05609819,5,666,7.98,49,23,32
1839,0,T,11/15/2018 3:30,30.33692169,78.05616485,5,666,7.79,45,23,32
1840,0,T,11/15/2018 3:30,30.3369745,78.05624409,6,665,7.65,46,23,32
1841,0,T,11/15/2018 3:30,30.33702145,78.05630246,8,665,7.65,47,23,32
1842,0,T,11/15/2018 3:30,30.33706081,78.05636682,6,665,8.1,50,23,32
1843,0,T,11/15/2018 3:30,30.33711269,78.05643417,6,666,8.3,48,23,32
1844,0,T,11/15/2018 3:30,30.33716221,78.05649898,8,666,8.3,48,23,32
1845,0,T,11/15/2018 3:30,30.33720999,78.05655705,8,665,8.26,48,23,32
1846,0,T,11/15/2018 3:30,30.33724555,78.05662844,6,666,8.76,47,23,32
1847,0,T,11/15/2018 3:30,30.3373013,78.05670177,6,666,9.17,47,23,32
1848,0,T,11/15/2018 3:30,30.33735793,78.05677139,8,666,9.17,47,23,32
1849,0,T,11/15/2018 3:30,30.33741726,78.05684695,8,667,9.73,49,23,32
1850,0,T,11/15/2018 3:30,30.33747549,78.05692258,9,667,9.72,49,23,32
1851,0,T,11/15/2018 3:30,30.3375442,78.05699405,8,667,9.97,47,23,32
1852,0,T,11/15/2018 3:30,30.33760328,78.05706254,8,667,10.04,49,23,32
1853,0,T,11/15/2018 3:30,30.33766277,78.05714033,9,667,9.67,49,23,32
1854,0,T,11/15/2018 3:30,30.33770863,78.05722519,9,667,9.5,52,23,32
1855,0,T,11/15/2018 3:30,30.33775591,78.05730099,9,667,9.14,57,23,32
1856,0,T,11/15/2018 3:30,30.33780246,78.0573795,11,667,9.14,55,23,32
1857,0,T,11/15/2018 3:30,30.33784602,78.05744135,9,667,7.53,55,23,32
1858,0,T,11/15/2018 3:30,30.33788763,78.05750222,9,667,7.69,54,23,32
1859,0,T,11/15/2018 3:30,30.33792638,78.0575603,9,667,7.97,53,23,32
1860,0,T,11/15/2018 3:30,30.33796037,78.0576281,11,666,8.31,55,23,32
1861,0,T,11/15/2018 3:30,30.33798908,78.05770237,9,666,8.72,56,23,32
1862,0,T,11/15/2018 3:30,30.33803737,78.0577741,9,666,8.89,57,23,32
1863,0,T,11/15/2018 3:30,30.33808584,78.05784707,9,666,8.97,56,23,32
1864,0,T,11/15/2018 3:30,30.33812285,78.05791688,9,666,8.75,61,23,32
1865,0,T,11/15/2018 3:30,30.33816629,78.0579986,9,667,8.91,61,23,32
1866,0,T,11/15/2018 3:30,30.33820599,78.05806802,11,667,8.73,58,23,32
1867,0,T,11/15/2018 3:30,30.33825018,78.05814942,11,667,9.32,58,23,32
1868,0,T,11/15/2018 3:30,30.33829331,78.0582326,12,667,9.31,57,23,32
1869,0,T,11/15/2018 3:30,30.33832485,78.05832894,11,667,9.44,61,23,32
1870,0,T,11/15/2018 3:30,30.33836837,78.05841948,11,668,10.08,58,23,32
1871,0,T,11/15/2018 3:30,30.33840202,78.05851128,9,669,9.99,57,23,32
1872,0,T,11/15/2018 3:30,30.33846403,78.0586009,9,669,9.87,53,23,32
1873,0,T,11/15/2018 3:30,30.33853178,78.05868463,9,670,9.95,52,23,32
1874,0,T,11/15/2018 3:30,30.33860196,78.05875801,9,671,9.75,45,23,32
1875,0,T,11/15/2018 3:30,30.33866688,78.05882315,9,672,10.03,42,23,32
1876,0,T,11/15/2018 3:30,30.33873395,78.05889314,11,672,10.02,40,23,32
1877,0,T,11/15/2018 3:30,30.33880508,78.05895978,11,672,10.13,38,23,32
1878,0,T,11/15/2018 3:30,30.33887295,78.05904316,11,672,9.93,41,23,32
1879,0,T,11/15/2018 3:30,30.33895149,78.05909382,11,673,10.15,36,23,32
1880,0,T,11/15/2018 3:31,30.339017,78.05916109,12,674,10,35,23,32
1881,0,T,11/15/2018 3:31,30.33908637,78.05922226,11,676,10.01,35,23,32
1882,0,T,11/15/2018 3:31,30.339155,78.0592824,12,675,9.74,35,23,32
1883,0,T,11/15/2018 3:31,30.33921964,78.05934893,11,675,9.58,36,23,32
1884,0,T,11/15/2018 3:31,30.33928246,78.05940425,9,675,9.7,34,23,32
1885,0,T,11/15/2018 3:31,30.3393506,78.05946572,9,676,9.52,34,23,32
1886,0,T,11/15/2018 3:31,30.33942824,78.05955088,9,675,9.7,36,23,32
1887,0,T,11/15/2018 3:31,30.33949931,78.05960645,9,676,9.53,36,23,32
1888,0,T,11/15/2018 3:31,30.33956417,78.05965565,9,675,9.31,35,23,32
1889,0,T,11/15/2018 3:31,30.33964579,78.05970896,9,675,9.69,34,23,32
1890,0,T,11/15/2018 3:31,30.33972484,78.05978065,8,675,10.17,38,23,32
1891,0,T,11/15/2018 3:31,30.33982008,78.05985322,8,675,10.22,34,23,32
1892,0,T,11/15/2018 3:31,30.33992803,78.05991375,8,675,10.21,34,23,32
1893,0,T,11/15/2018 3:31,30.33999305,78.05996217,6,675,9.55,36,23,32
1894,0,T,11/15/2018 3:31,30.34006537,78.06001471,6,675,9.19,35,23,32
1895,0,T,11/15/2018 3:31,30.34011851,78.06006887,6,675,9.21,38,23,32
1896,0,T,11/15/2018 3:31,30.34019483,78.06012584,6,674,9.62,35,23,32
1897,0,T,11/15/2018 3:31,30.34026396,78.06018749,5,673,9.69,30,23,32
1898,0,T,11/15/2018 3:31,30.34035696,78.06023714,5,673,10.29,28,23,32
1899,0,T,11/15/2018 3:31,30.34044651,78.0602801,5,674,10.8,23,23,32
1900,0,T,11/15/2018 3:31,30.34053797,78.06031262,5,675,10.09,19,23,32
1901,0,T,11/15/2018 3:31,30.34062426,78.06034631,6,675,10.09,18,23,32
1902,0,T,11/15/2018 3:31,30.34068722,78.06037094,5,675,8.45,13,23,32
1903,0,T,11/15/2018 3:31,30.34076303,78.060396,5,675,7.71,16,23,32
1904,0,T,11/15/2018 3:31,30.34082446,78.06042499,5,674,7.03,19,23,32
1905,0,T,11/15/2018 3:31,30.34087679,78.06044628,6,675,6.57,18,23,32
1906,0,T,11/15/2018 3:31,30.34093459,78.06046069,6,675,6.79,16,23,32
1907,0,T,11/15/2018 3:31,30.34099981,78.06046415,6,674,7.23,15,23,32
1908,0,T,11/15/2018 3:31,30.34106273,78.06048415,8,674,7.23,15,23,32
1909,0,T,11/15/2018 3:31,30.34114185,78.06051729,14,674,8.43,19,23,32
1910,0,T,11/15/2018 3:31,30.34121394,78.06054531,15,673,8.43,19,23,32
1911,0,T,11/15/2018 3:31,30.34130431,78.06056494,15,674,9.57,17,23,32
1912,0,T,11/15/2018 3:31,30.34139432,78.06060258,15,674,9.66,17,23,32
1913,0,T,11/15/2018 3:31,30.34147763,78.06063223,15,674,9.66,17,23,32
1914,0,T,11/15/2018 3:31,30.34155665,78.0606687,15,674,8.94,18,23,32
1915,0,T,11/15/2018 3:31,30.34162824,78.06069282,15,673,9.54,15,23,32
1916,0,T,11/15/2018 3:31,30.34172144,78.06070181,15,674,9.78,13,23,32
1917,0,T,11/15/2018 3:31,30.34181112,78.06072512,15,674,9.95,8,23,32
1918,0,T,11/15/2018 3:31,30.34190011,78.06073916,15,674,9.95,8,23,32
1919,0,T,11/15/2018 3:31,30.34200096,78.06076503,15,673,10.42,7,23,32
1920,0,T,11/15/2018 3:31,30.34208873,78.0607783,15,674,10.06,11,23,32
1921,0,T,11/15/2018 3:31,30.34218273,78.06079742,15,674,10.31,12,23,32
1922,0,T,11/15/2018 3:31,30.3422741,78.06082593,15,674,10.39,15,23,32
1923,0,T,11/15/2018 3:31,30.34236083,78.06085821,15,674,10.38,16,23,32
1924,0,T,11/15/2018 3:31,30.34245214,78.06088287,15,674,10.07,12,23,32
1925,0,T,11/15/2018 3:31,30.34252554,78.0609017,15,676,8.64,17,23,32
1926,0,T,11/15/2018 3:31,30.34260769,78.06092356,15,677,8.97,16,23,32
1927,0,T,11/15/2018 3:31,30.34268568,78.06094864,18,677,8.97,16,23,32
1928,0,T,11/15/2018 3:31,30.34276544,78.06095849,17,679,9.19,16,23,32
1929,0,T,11/15/2018 3:31,30.34282903,78.06097076,17,677,9.49,11,23,32
1930,0,T,11/15/2018 3:31,30.34291075,78.06098787,17,678,9.95,11,23,32
1931,0,T,11/15/2018 3:31,30.34300626,78.0610206,17,678,10.33,15,23,32
1932,0,T,11/15/2018 3:31,30.34309698,78.06104537,18,679,10.33,15,23,32
1933,0,T,11/15/2018 3:31,30.34318739,78.06108411,17,677,10.75,15,23,32
1934,0,T,11/15/2018 3:31,30.34328105,78.06111325,17,678,10.75,15,23,32
1935,0,T,11/15/2018 3:31,30.34337805,78.06115035,15,679,10.98,15,23,32
1936,0,T,11/15/2018 3:31,30.34347315,78.06118272,17,681,10.98,16,23,32
1937,0,T,11/15/2018 3:31,30.34357553,78.06122103,15,680,11.49,17,23,32
1938,0,T,11/15/2018 3:31,30.34366419,78.06125278,15,680,10.97,16,23,32
1939,0,T,11/15/2018 3:31,30.34375968,78.06129617,15,680,11.05,18,23,32
1940,0,T,11/15/2018 3:32,30.34385834,78.061334,15,680,11.07,15,23,32
1941,0,T,11/15/2018 3:32,30.34395312,78.06136319,15,679,11.17,14,23,32
1942,0,T,11/15/2018 3:32,30.3440553,78.06140184,15,679,11.5,16,23,32
1943,0,T,11/15/2018 3:32,30.34415848,78.06144707,15,680,11.37,19,23,32
1944,0,T,11/15/2018 3:32,30.34425858,78.06147395,15,680,11.18,17,23,32
1945,0,T,11/15/2018 3:32,30.34436431,78.06150951,14,681,11.25,17,23,32
1946,0,T,11/15/2018 3:32,30.34445643,78.06154,14,681,10.11,18,23,32
1947,0,T,11/15/2018 3:32,30.34453795,78.06157523,15,681,9.42,21,23,32
1948,0,T,11/15/2018 3:32,30.3446171,78.06159848,14,681,8.31,10,23,32
1949,0,T,11/15/2018 3:32,30.34468519,78.06163423,14,682,8.68,23,23,32
1950,0,T,11/15/2018 3:32,30.34475105,78.06167858,14,682,8.22,21,23,32
1951,0,T,11/15/2018 3:32,30.34481838,78.06171082,15,683,7.74,23,23,32
1952,0,T,11/15/2018 3:32,30.34489134,78.06172877,15,683,8.06,17,23,32
1953,0,T,11/15/2018 3:32,30.34496052,78.06175453,17,684,8.05,18,23,32
1954,0,T,11/15/2018 3:32,30.34503758,78.06178714,17,684,8.85,17,23,32
1955,0,T,11/15/2018 3:32,30.34512689,78.06181821,17,684,9.42,17,23,32
1956,0,T,11/15/2018 3:32,30.34521523,78.06185183,18,684,9.81,17,23,32
1957,0,T,11/15/2018 3:32,30.34530469,78.06187909,20,685,10.45,18,23,32
1958,0,T,11/15/2018 3:32,30.34538891,78.06192305,20,685,10.38,18,23,32
1959,0,T,11/15/2018 3:32,30.34545394,78.06196898,17,684,10.92,19,23,32
1960,0,T,11/15/2018 3:32,30.34555379,78.06200854,17,685,11.4,17,23,32
1961,0,T,11/15/2018 3:32,30.34565649,78.06203871,17,686,11.68,16,23,32
1962,0,T,11/15/2018 3:32,30.34577323,78.06206327,15,686,11.81,15,23,32
1963,0,T,11/15/2018 3:32,30.34588331,78.06210278,15,686,12.05,15,23,32
1964,0,T,11/15/2018 3:32,30.34599755,78.06211954,15,687,11.97,11,23,32
1965,0,T,11/15/2018 3:32,30.34610891,78.06213705,14,686,11.98,10,23,32
1966,0,T,11/15/2018 3:32,30.34621653,78.06216062,14,687,12.36,11,23,32
1967,0,T,11/15/2018 3:32,30.34632919,78.06217568,14,689,12.54,8,23,32
1968,0,T,11/15/2018 3:32,30.34642859,78.06219409,14,686,12.24,6,23,32
1969,0,T,11/15/2018 3:32,30.34652668,78.0622035,14,686,12.21,6,23,32
1970,0,T,11/15/2018 3:32,30.34662792,78.06220568,14,685,11.97,6,23,32
1971,0,T,11/15/2018 3:32,30.34675188,78.06221712,14,685,12.11,7,23,32
1972,0,T,11/15/2018 3:32,30.34684086,78.0622473,14,684,11.77,8,23,32
1973,0,T,11/15/2018 3:32,30.34695178,78.06226311,14,685,11.54,7,23,32
1974,0,T,11/15/2018 3:32,30.34703339,78.06227958,15,684,10.81,7,23,32
1975,0,T,11/15/2018 3:32,30.34713635,78.0622993,15,684,10.79,9,23,32
1976,0,T,11/15/2018 3:32,30.34722484,78.0623177,14,685,10.49,9,23,32
1977,0,T,11/15/2018 3:32,30.34732121,78.06233439,15,685,10.69,9,23,32
1978,0,T,11/15/2018 3:32,30.34742578,78.06234819,15,684,11.15,6,23,32
1979,0,T,11/15/2018 3:32,30.34753527,78.06235381,15,685,11.26,6,23,32
1980,0,T,11/15/2018 3:32,30.3476431,78.06236657,15,685,10.77,7,23,32
1981,0,T,11/15/2018 3:32,30.34775403,78.06237449,15,686,11.41,8,23,32
1982,0,T,11/15/2018 3:32,30.34786598,78.06239543,15,686,11.42,7,23,32
1983,0,T,11/15/2018 3:32,30.34797469,78.06240698,14,688,11.61,6,23,32
1984,0,T,11/15/2018 3:32,30.34807652,78.06241699,15,688,11.47,4,23,32
1985,0,T,11/15/2018 3:32,30.34819842,78.06240885,15,689,11.68,3,23,32
1986,0,T,11/15/2018 3:32,30.34829512,78.06241135,14,690,10.5,2,23,32
1987,0,T,11/15/2018 3:32,30.34837578,78.06241498,14,691,10.01,2,23,32
1988,0,T,11/15/2018 3:32,30.34846973,78.06241452,14,692,9.69,1,23,32
1989,0,T,11/15/2018 3:32,30.34854851,78.06241179,14,692,9.31,2,23,32
1990,0,T,11/15/2018 3:32,30.34863858,78.06241242,14,693,9.58,359,23,32
1991,0,T,11/15/2018 3:32,30.34873781,78.06237534,14,692,9.45,353,23,32
1992,0,T,11/15/2018 3:32,30.34881641,78.0623581,14,692,9.76,350,23,32
1993,0,T,11/15/2018 3:32,30.34890784,78.06234133,14,693,9.95,355,23,32
1994,0,T,11/15/2018 3:32,30.34900887,78.0623358,14,694,10.18,359,23,32
1995,0,T,11/15/2018 3:32,30.34909971,78.0623339,14,694,9.5,358,23,32
1996,0,T,11/15/2018 3:32,30.34919462,78.06232906,14,694,9.72,357,23,32
1997,0,T,11/15/2018 3:32,30.34928515,78.0623145,14,695,9.84,354,23,32
1998,0,T,11/15/2018 3:32,30.34939222,78.06228978,14,695,10.94,356,23,32
1999,0,T,11/15/2018 3:32,30.34949808,78.06228477,14,696,11.04,358,23,32
2000,0,T,11/15/2018 3:33,30.34959533,78.06227739,14,695,11.18,358,23,32
