type,time,latitude,longitude,accuracy (m),altitude (m),speed (m/s),bearing (deg),sat_used,sat_inview,desc
T,12/22/2018 11:04,30.32458634,78.05646556,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458635,78.05646557,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458635,78.05646558,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458636,78.05646559,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458639,78.05646558,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458641,78.05646558,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458642,78.05646559,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458643,78.05646559,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458643,78.05646559,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458643,78.05646559,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458643,78.05646559,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458644,78.05646559,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458644,78.0564656,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458644,78.05646561,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458645,78.05646561,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458645,78.05646562,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458646,78.05646563,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458646,78.05646564,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458646,78.05646565,14,634,0,,22,31,
T,12/22/2018 11:04,30.32458646,78.05646566,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458646,78.05646566,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646567,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646567,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646567,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646568,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646569,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646568,17,634,0,,22,31,
T,12/22/2018 11:04,30.32458647,78.05646568,15,634,0,,22,31,
T,12/22/2018 11:04,30.32458648,78.05646567,15,634,0,,21,31,
T,12/22/2018 11:04,30.32458648,78.05646568,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458649,78.05646568,15,634,0,,21,31,
T,12/22/2018 11:04,30.3245865,78.05646568,15,634,0,,20,30,
T,12/22/2018 11:04,30.3245865,78.05646569,15,634,0,,20,31,
T,12/22/2018 11:04,30.32458651,78.05646568,15,634,0,,20,31,
T,12/22/2018 11:04,30.32458651,78.05646568,15,634,0,,20,31,
T,12/22/2018 11:04,30.3245865,78.05646569,15,634,0,,20,31,
T,12/22/2018 11:04,30.32458651,78.05646568,15,634,0,,20,31,
T,12/22/2018 11:04,30.32458652,78.05646567,14,634,0,,20,31,
T,12/22/2018 11:04,30.32458652,78.05646567,15,634,0,,20,31,
T,12/22/2018 11:04,30.32458652,78.05646566,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458652,78.05646566,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458653,78.05646566,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458653,78.05646566,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458654,78.05646568,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458654,78.05646568,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458655,78.05646569,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458656,78.05646568,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.05646568,14,634,0,,21,31,
T,12/22/2018 11:04,30.32458658,78.05646568,15,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.05646569,15,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.0564657,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.0564657,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458658,78.0564657,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458658,78.05646571,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.05646571,17,634,0,,21,31,
T,12/22/2018 11:04,30.32458657,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458658,78.05646573,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458659,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458658,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458659,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.3245866,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458661,78.05646572,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458661,78.0564657,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458662,78.05646569,14,634,0,,21,30,
T,12/22/2018 11:05,30.32458662,78.05646569,14,634,0,,21,31,
T,12/22/2018 11:05,30.32458663,78.05646569,14,634,0,,21,31,
T,12/22/2018 11:05,30.32458664,78.05646569,14,634,0,,21,31,
T,12/22/2018 11:05,30.32458663,78.05646568,15,634,0,,21,31,
T,12/22/2018 11:05,30.32458664,78.05646569,15,634,0,,22,31,
T,12/22/2018 11:05,30.32458665,78.0564657,15,634,0,,22,31,
T,12/22/2018 11:05,30.32458668,78.05646571,15,634,0,,22,31,
T,12/22/2018 11:05,30.32458669,78.05646571,15,634,0,,22,31,
T,12/22/2018 11:05,30.32458669,78.05646573,14,634,0,,22,31,
T,12/22/2018 11:05,30.3245867,78.05646574,14,634,0,,22,31,
T,12/22/2018 11:05,30.3245867,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.3245867,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458671,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458672,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458673,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458672,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458672,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458672,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458673,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458674,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458674,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458674,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458673,78.05646575,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458673,78.05646574,14,634,0,,22,31,
T,12/22/2018 11:05,30.32458672,78.05646574,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458672,78.05646574,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458673,78.05646575,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458674,78.05646575,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458674,78.05646575,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458675,78.05646575,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458676,78.05646576,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458677,78.05646576,14,634,0,,23,31,
T,12/22/2018 11:05,30.32458678,78.05646577,14,634,0,,23,30,
T,12/22/2018 11:05,30.32458679,78.05646577,14,635,0,,23,30,
T,12/22/2018 11:05,30.3245868,78.05646576,14,635,0,,23,30,
T,12/22/2018 11:05,30.32458682,78.05646575,14,635,0,,23,30,
T,12/22/2018 11:05,30.32458684,78.05646575,14,635,0,,23,30,
T,12/22/2018 11:05,30.32458686,78.05646574,14,635,0,,23,30,
T,12/22/2018 11:05,30.32458688,78.05646575,14,635,0,,23,30,
T,12/22/2018 11:05,30.32458866,78.05646475,14,634,0,,23,30,
T,12/22/2018 11:05,30.32459007,78.05646085,14,633,0,,23,30,
T,12/22/2018 11:05,30.32459421,78.05646006,14,633,0,,23,30,
T,12/22/2018 11:05,30.32459584,78.05646039,14,633,0,,23,30,
T,12/22/2018 11:05,30.32459776,78.05646101,14,634,0,,23,30,
T,12/22/2018 11:05,30.32460144,78.05646049,14,634,0,,23,30,
T,12/22/2018 11:05,30.3246052,78.05646028,14,634,0,,23,30,
T,12/22/2018 11:05,30.32460711,78.05646031,14,634,0,,23,30,
T,12/22/2018 11:05,30.32460858,78.05645907,14,634,0,,23,30,
T,12/22/2018 11:05,30.32460932,78.05645779,14,634,0,,23,30,
T,12/22/2018 11:05,30.32461037,78.05645694,14,634,0,,23,30,
T,12/22/2018 11:05,30.32461126,78.05645698,14,633,0,,23,30,
T,12/22/2018 11:05,30.32461135,78.05645754,14,634,0,,23,30,
T,12/22/2018 11:06,30.32461054,78.05645675,14,634,0,,23,30,
T,12/22/2018 11:06,30.32461025,78.05645676,14,634,0,,23,30,
T,12/22/2018 11:06,30.32460928,78.05645721,14,633,0,,23,30,
T,12/22/2018 11:06,30.3246092,78.05645723,14,633,0,,23,30,
T,12/22/2018 11:06,30.32460914,78.0564573,14,633,0,,23,30,
T,12/22/2018 11:06,30.32460917,78.05645733,14,633,0,,23,30,
T,12/22/2018 11:06,30.32460773,78.05646355,14,632,0.32,88,23,30,
T,12/22/2018 11:06,30.32460416,78.05647321,14,633,0.66,114,23,30,
T,12/22/2018 11:06,30.32459733,78.05648435,14,631,0.86,120,23,30,
T,12/22/2018 11:06,30.32458897,78.05649708,14,631,1.07,123,23,30,
T,12/22/2018 11:06,30.32457886,78.05650951,14,628,1.12,126,23,30,
T,12/22/2018 11:06,30.32456945,78.05652632,14,628,1.56,121,23,31,
T,12/22/2018 11:06,30.32455957,78.05654775,14,629,2.12,116,23,31,
T,12/22/2018 11:06,30.32454648,78.05657533,14,628,2.73,114,23,31,
T,12/22/2018 11:06,30.32453273,78.05660353,14,629,2.65,115,23,31,
T,12/22/2018 11:06,30.32451975,78.05663156,14,629,2.66,117,23,31,
T,12/22/2018 11:06,30.32450778,78.05665721,14,628,2.58,117,23,31,
T,12/22/2018 11:06,30.32449648,78.05668344,14,629,2.86,116,23,31,
T,12/22/2018 11:06,30.32448263,78.05671784,15,629,3.45,116,23,31,
T,12/22/2018 11:06,30.32447048,78.05674702,14,629,2.62,116,23,31,
T,12/22/2018 11:06,30.32446192,78.05677314,14,629,2.63,115,23,31,
T,12/22/2018 11:06,30.32445194,78.0567977,14,630,2.8,113,23,31,
T,12/22/2018 11:06,30.32444152,78.05683359,14,629,3.91,107,24,31,
T,12/22/2018 11:06,30.32443276,78.05687295,14,630,3.78,102,24,31,
T,12/22/2018 11:06,30.32442623,78.05691542,15,630,4.03,99,24,31,
T,12/22/2018 11:06,30.32441985,78.0569608,14,630,4.07,97,23,31,
T,12/22/2018 11:06,30.3244132,78.05700841,14,630,4.31,98,23,31,
T,12/22/2018 11:06,30.32440735,78.057056,14,630,4.47,98,23,31,
T,12/22/2018 11:06,30.32440309,78.05710951,14,630,4.77,96,23,31,
T,12/22/2018 11:06,30.32440027,78.05716357,14,630,4.58,92,23,31,
T,12/22/2018 11:06,30.32440176,78.05721524,14,630,4.65,88,23,31,
T,12/22/2018 11:06,30.3244024,78.05726762,14,630,4.48,87,23,31,
T,12/22/2018 11:06,30.32440505,78.05731907,14,630,4.62,85,23,31,
T,12/22/2018 11:06,30.32441007,78.05736682,14,630,4.02,84,23,31,
T,12/22/2018 11:06,30.32441145,78.05740869,14,631,3.58,83,23,31,
T,12/22/2018 11:06,30.32441482,78.05745021,14,632,3.83,82,23,31,
T,12/22/2018 11:06,30.32442015,78.05749859,14,633,4.51,82,23,31,
T,12/22/2018 11:06,30.32442375,78.05754536,14,632,3.86,83,24,31,
T,12/22/2018 11:06,30.32442705,78.05757921,14,631,2.71,84,24,31,
T,12/22/2018 11:06,30.32442945,78.05761486,14,633,3.77,87,24,31,
T,12/22/2018 11:06,30.32443142,78.05765634,14,632,3.81,86,24,31,
T,12/22/2018 11:06,30.32443787,78.05770547,15,630,4.43,85,24,31,
T,12/22/2018 11:06,30.32444477,78.05775605,14,629,4.23,84,24,31,
T,12/22/2018 11:06,30.3244556,78.05780944,15,627,4.58,83,24,31,
T,12/22/2018 11:06,30.32447869,78.05789974,15,627,5.05,86,24,31,
T,12/22/2018 11:06,30.32447007,78.05795802,15,627,5.07,90,24,31,
T,12/22/2018 11:06,30.32446526,78.05802457,17,627,5.26,94,24,31,
T,12/22/2018 11:06,30.32447588,78.05809909,15,626,5.38,88,24,31,
T,12/22/2018 11:06,30.32448163,78.05816164,15,627,5.16,88,25,31,
T,12/22/2018 11:06,30.32448701,78.05823107,15,627,4.78,90,25,31,
T,12/22/2018 11:06,30.32447486,78.0582789,14,627,4.73,90,25,31,
T,12/22/2018 11:06,30.32447118,78.05834742,14,627,4.57,98,25,31,
T,12/22/2018 11:06,30.32446933,78.05839154,14,627,4.24,99,25,31,
T,12/22/2018 11:06,30.32447525,78.05843523,14,626,3.84,97,25,31,
T,12/22/2018 11:06,30.32447451,78.05846894,14,626,2.78,93,24,31,
T,12/22/2018 11:06,30.32447671,78.05849739,14,624,2.43,87,24,31,
T,12/22/2018 11:06,30.32447944,78.05854727,14,623,2.87,90,24,31,
T,12/22/2018 11:06,30.32447585,78.05859154,14,622,3.9,91,24,31,
T,12/22/2018 11:06,30.32447236,78.058651,14,624,4.61,93,24,31,
T,12/22/2018 11:06,30.32447347,78.05869756,14,630,4.26,89,24,31,
T,12/22/2018 11:07,30.3244706,78.05874894,14,629,4.7,92,24,31,
T,12/22/2018 11:07,30.32446895,78.05880347,14,630,4.82,91,24,31,
T,12/22/2018 11:07,30.3244651,78.0588577,15,630,4.8,92,24,31,
T,12/22/2018 11:07,30.32446424,78.05890826,15,628,4.26,91,24,31,
T,12/22/2018 11:07,30.32446859,78.05897744,14,628,5.11,95,24,31,
T,12/22/2018 11:07,30.32447578,78.05904577,14,627,5.33,96,24,31,
T,12/22/2018 11:07,30.32447171,78.05911277,15,626,5.46,96,24,31,
T,12/22/2018 11:07,30.32447037,78.05918038,15,625,5.56,95,24,31,
T,12/22/2018 11:07,30.32447144,78.05922787,15,624,5.02,93,24,31,
T,12/22/2018 11:07,30.32444985,78.0592871,15,625,4.92,98,24,31,
T,12/22/2018 11:07,30.32444812,78.05932923,14,625,4.11,100,24,31,
T,12/22/2018 11:07,30.32443477,78.05939487,15,625,4.49,97,24,31,
T,12/22/2018 11:07,30.32444327,78.05946332,14,625,5.13,94,24,31,
T,12/22/2018 11:07,30.32444386,78.05950424,14,626,4.77,97,24,31,
T,12/22/2018 11:07,30.32444396,78.0595698,14,625,4.92,96,24,31,
T,12/22/2018 11:07,30.32442762,78.05962067,14,625,4.89,93,24,31,
T,12/22/2018 11:07,30.32443076,78.0596906,14,625,5.07,93,24,31,
T,12/22/2018 11:07,30.32442451,78.05974332,14,626,5.25,96,24,31,
T,12/22/2018 11:07,30.32441659,78.05980628,14,626,5.45,95,24,31,
T,12/22/2018 11:07,30.32440214,78.05987134,14,627,5.5,99,24,31,
T,12/22/2018 11:07,30.32439654,78.05993237,14,626,5.51,97,24,31,
T,12/22/2018 11:07,30.32439211,78.05999108,14,626,5.3,96,24,31,
T,12/22/2018 11:07,30.32438275,78.06003909,14,626,5.09,98,24,31,
T,12/22/2018 11:07,30.32438284,78.06009179,14,626,5.23,97,24,32,
T,12/22/2018 11:07,30.32436829,78.06015042,14,627,5.09,99,24,32,
T,12/22/2018 11:07,30.32437263,78.06018055,14,626,3.76,93,24,32,
T,12/22/2018 11:07,30.32437101,78.06020975,14,625,2.4,100,24,32,
T,12/22/2018 11:07,30.32436987,78.06023898,14,626,2.63,97,24,32,
T,12/22/2018 11:07,30.32436819,78.06029635,14,626,4.47,94,24,32,
T,12/22/2018 11:07,30.32436082,78.06034444,14,626,4.77,94,24,32,
T,12/22/2018 11:07,30.3243506,78.06039762,14,626,5.02,94,24,32,
T,12/22/2018 11:07,30.32434414,78.06045517,14,626,4.85,93,24,32,
T,12/22/2018 11:07,30.32433903,78.06052086,14,626,5.29,94,24,32,
T,12/22/2018 11:07,30.3243381,78.06058538,14,626,5.32,95,24,32,
T,12/22/2018 11:07,30.32434184,78.06064655,15,626,5.18,95,24,32,
T,12/22/2018 11:07,30.32432757,78.06069611,14,627,4.65,98,24,32,
T,12/22/2018 11:07,30.32432492,78.06074048,14,626,4.19,100,24,32,
T,12/22/2018 11:07,30.32432097,78.06079439,15,625,4.04,99,24,32,
T,12/22/2018 11:07,30.32432213,78.06082326,14,625,2.54,91,24,32,
T,12/22/2018 11:07,30.32431855,78.0608627,14,626,2.73,92,24,32,
T,12/22/2018 11:07,30.32431819,78.06087992,14,626,2.4,94,24,32,
T,12/22/2018 11:07,30.32431237,78.06092588,14,625,3.52,99,24,32,
T,12/22/2018 11:07,30.3243114,78.06097485,14,625,3.62,99,24,32,
T,12/22/2018 11:07,30.32430885,78.06099678,14,624,0.83,96,24,32,
T,12/22/2018 11:07,30.32430605,78.06101789,14,624,1.76,89,24,32,
T,12/22/2018 11:07,30.3243023,78.06103169,14,625,0.16,97,24,32,
T,12/22/2018 11:07,30.32428965,78.06109439,14,625,3.1,93,24,32,
T,12/22/2018 11:07,30.3242705,78.06121366,15,625,4.53,98,24,32,
T,12/22/2018 11:07,30.32426444,78.06125956,15,627,4.41,97,24,33,
T,12/22/2018 11:07,30.32426064,78.06130751,14,627,4.78,95,24,33,
T,12/22/2018 11:07,30.32425579,78.06136318,14,626,4.7,98,24,33,
T,12/22/2018 11:07,30.324256,78.06141968,15,626,4.84,96,24,33,
T,12/22/2018 11:07,30.32425564,78.0614612,15,626,4.55,96,24,33,
T,12/22/2018 11:07,30.3242428,78.06152416,14,627,4.37,98,24,33,
T,12/22/2018 11:07,30.32424773,78.06157507,14,626,4.25,93,24,33,
T,12/22/2018 11:07,30.32424284,78.06162026,14,627,4.29,95,24,33,
T,12/22/2018 11:07,30.3242344,78.0616689,14,628,4.41,97,24,33,
T,12/22/2018 11:07,30.32422927,78.06172003,14,628,4.63,97,24,33,
T,12/22/2018 11:07,30.32423329,78.0617691,14,627,4.14,91,24,33,
T,12/22/2018 11:07,30.32422714,78.06180563,14,628,3.98,95,25,33,
T,12/22/2018 11:08,30.32422154,78.06186332,14,627,4.32,94,25,33,
T,12/22/2018 11:08,30.32422119,78.06192571,15,627,4.89,95,25,33,
T,12/22/2018 11:08,30.32421439,78.06195732,14,627,3.25,99,25,33,
T,12/22/2018 11:08,30.32422072,78.06197025,14,628,2.93,96,25,33,
T,12/22/2018 11:08,30.32421972,78.06198726,14,628,1.33,100,25,33,
T,12/22/2018 11:08,30.32421746,78.06199722,14,628,0.71,100,25,33,
T,12/22/2018 11:08,30.3242164,78.06200298,14,629,0.22,100,25,33,
T,12/22/2018 11:08,30.32421548,78.0620067,14,628,0.16,100,25,33,
T,12/22/2018 11:08,30.3242138,78.06200973,14,629,0,,25,33,
T,12/22/2018 11:08,30.32421156,78.06201214,14,630,0,,25,33,
T,12/22/2018 11:08,30.32420821,78.06202243,14,630,0.95,100,25,33,
T,12/22/2018 11:08,30.32420486,78.06204043,14,630,1.49,100,25,33,
T,12/22/2018 11:08,30.32420178,78.06206325,14,630,1.73,100,25,33,
T,12/22/2018 11:08,30.32419885,78.0620869,14,630,1.78,95,25,33,
T,12/22/2018 11:08,30.32419478,78.06211718,14,631,2.75,98,25,33,
T,12/22/2018 11:08,30.32418886,78.06215253,14,631,2.72,99,25,33,
T,12/22/2018 11:08,30.32417995,78.06219609,14,632,3.82,102,25,33,
T,12/22/2018 11:08,30.32417205,78.06223804,14,632,3.19,99,25,33,
T,12/22/2018 11:08,30.32416686,78.06228155,14,633,4.08,95,25,33,
T,12/22/2018 11:08,30.32416311,78.06232989,14,633,4.23,93,25,33,
T,12/22/2018 11:08,30.32415936,78.06237391,14,634,3.69,94,25,33,
T,12/22/2018 11:08,30.32415408,78.06242158,14,634,4.58,95,25,33,
T,12/22/2018 11:08,30.32415052,78.06245124,14,634,0.4,96,25,33,
T,12/22/2018 11:08,30.32414609,78.06246993,14,633,0,,26,33,
T,12/22/2018 11:08,30.324145,78.06249365,14,633,2.06,94,26,33,
T,12/22/2018 11:08,30.32414227,78.06254482,14,633,4.42,93,26,33,
T,12/22/2018 11:08,30.32413281,78.06269577,15,637,4.49,97,26,33,
T,12/22/2018 11:08,30.32411836,78.06275321,15,637,5.26,104,26,33,
T,12/22/2018 11:08,30.32410475,78.06281492,14,636,5.01,104,26,33,
T,12/22/2018 11:08,30.32409979,78.06285789,14,635,4.31,100,26,33,
T,12/22/2018 11:08,30.3240991,78.06291968,14,636,4.87,98,26,33,
T,12/22/2018 11:08,30.32409695,78.06296774,14,638,4.68,95,26,33,
T,12/22/2018 11:08,30.32408249,78.06301541,14,639,4.58,106,26,33,
T,12/22/2018 11:08,30.3240706,78.06306494,14,638,4.67,104,26,33,
T,12/22/2018 11:08,30.32405966,78.06312032,15,639,4.65,104,26,33,
T,12/22/2018 11:08,30.32404889,78.06316722,14,639,4.55,106,26,33,
T,12/22/2018 11:08,30.32404279,78.0631985,14,639,1.08,103,26,33,
T,12/22/2018 11:08,30.32404103,78.06320519,14,638,0,,26,33,
T,12/22/2018 11:08,30.32403495,78.06324335,14,637,5.1,100,26,33,
T,12/22/2018 11:08,30.32402318,78.06334294,14,637,5.53,97,26,33,
T,12/22/2018 11:08,30.32400884,78.06344894,15,638,5.45,97,26,33,
T,12/22/2018 11:08,30.3240003,78.0635086,15,638,5.52,99,26,33,
T,12/22/2018 11:08,30.32399091,78.06355175,14,639,4.5,102,26,33,
T,12/22/2018 11:08,30.32399185,78.06357675,14,639,3.93,100,26,33,
T,12/22/2018 11:08,30.32398516,78.06361759,14,639,3.96,99,26,33,
T,12/22/2018 11:08,30.3239778,78.06367609,14,637,4.91,104,26,33,
T,12/22/2018 11:08,30.3239683,78.06372215,14,638,4.81,106,26,33,
T,12/22/2018 11:08,30.32395184,78.06378051,14,639,5,107,26,33,
T,12/22/2018 11:08,30.32393594,78.06382884,14,638,4.74,112,26,33,
T,12/22/2018 11:08,30.32393143,78.06385689,14,639,4.04,107,27,33,
T,12/22/2018 11:08,30.32391512,78.06390128,14,639,4.19,109,27,33,
T,12/22/2018 11:08,30.32389221,78.0639436,14,640,3.82,118,27,33,
T,12/22/2018 11:08,30.32387413,78.06398254,14,639,3.95,116,27,33,
T,12/22/2018 11:08,30.32385924,78.06402134,14,640,3.88,112,27,33,
T,12/22/2018 11:08,30.32385085,78.06404944,14,639,2.34,110,27,33,
T,12/22/2018 11:08,30.323838,78.06407138,14,640,1.85,115,27,33,
T,12/22/2018 11:08,30.3238338,78.0640916,14,638,1.9,111,27,33,
T,12/22/2018 11:08,30.32383411,78.06410226,14,639,0.17,91,27,33,
T,12/22/2018 11:08,30.32383499,78.06411752,14,639,1.7,101,27,33,
T,12/22/2018 11:08,30.32380547,78.06424139,15,639,2.92,107,27,33,
T,12/22/2018 11:09,30.32379768,78.06426435,15,637,2.1,112,27,33,
T,12/22/2018 11:09,30.32379197,78.06429074,14,638,2.28,110,27,33,
T,12/22/2018 11:09,30.32378133,78.06432142,14,636,2.23,111,27,33,
T,12/22/2018 11:09,30.32378238,78.0643351,15,636,1.79,99,27,33,
T,12/22/2018 11:09,30.32377922,78.06436094,15,636,1.93,102,27,33,
T,12/22/2018 11:09,30.32378025,78.06440058,17,636,2.29,105,27,33,
T,12/22/2018 11:09,30.32377513,78.06442373,17,636,2.27,102,27,33,
T,12/22/2018 11:09,30.32377106,78.06444449,17,637,2.07,105,27,33,
T,12/22/2018 11:09,30.32378039,78.06439008,17,638,0.5,193,27,33,
T,12/22/2018 11:09,30.32372977,78.06436761,17,638,1.96,196,27,33,
T,12/22/2018 11:09,30.32373186,78.06438841,15,637,0.17,169,27,33,
T,12/22/2018 11:09,30.32373261,78.06439547,15,637,0,,26,33,
T,12/22/2018 11:09,30.32373449,78.06439785,15,639,0.23,138,26,33,
T,12/22/2018 11:09,30.32373336,78.0644039,14,639,0.43,103,26,33,
T,12/22/2018 11:09,30.32373231,78.06441002,14,639,0.3,97,25,33,
T,12/22/2018 11:09,30.32373339,78.06441354,15,638,0.17,83,25,33,
T,12/22/2018 11:09,30.32373426,78.06441606,14,638,0,,25,33,
T,12/22/2018 11:09,30.32373605,78.06441463,14,637,0,,25,33,
T,12/22/2018 11:09,30.32373565,78.06441432,15,637,0,,25,33,
T,12/22/2018 11:09,30.32373901,78.06441875,14,637,0,,25,32,
T,12/22/2018 11:09,30.32374412,78.06442093,14,636,0,,25,32,
T,12/22/2018 11:09,30.32374642,78.06442308,14,636,0.18,103,25,32,
T,12/22/2018 11:09,30.32375048,78.0644261,14,637,0,,25,32,
T,12/22/2018 11:09,30.3237534,78.064429,14,637,0,,25,32,
T,12/22/2018 11:09,30.32375454,78.06443162,14,638,0,,25,32,
T,12/22/2018 11:09,30.32375363,78.06443289,14,638,0,,24,31,
T,12/22/2018 11:09,30.32375366,78.06443402,15,639,0,,24,32,
T,12/22/2018 11:09,30.32375313,78.06443632,15,638,0,,24,32,
T,12/22/2018 11:09,30.32375348,78.06443869,15,638,0,,24,32,
T,12/22/2018 11:09,30.32375463,78.06444045,14,638,0,,24,32,
T,12/22/2018 11:09,30.32375399,78.06444079,14,639,0,,24,32,
T,12/22/2018 11:09,30.32374443,78.06446189,14,639,2.44,114,24,32,
T,12/22/2018 11:09,30.32373363,78.064489,14,638,2.27,113,24,32,
T,12/22/2018 11:09,30.32372266,78.0645144,14,637,2.43,115,23,32,
T,12/22/2018 11:09,30.32371293,78.06454295,14,638,2.47,104,23,32,
T,12/22/2018 11:09,30.32370425,78.06457441,14,638,2.71,109,23,32,
T,12/22/2018 11:09,30.32369915,78.06459757,14,639,1.65,104,23,32,
T,12/22/2018 11:09,30.32369398,78.06461794,14,639,2.14,107,23,32,
T,12/22/2018 11:09,30.32368751,78.06464334,14,639,2.21,110,23,32,
T,12/22/2018 11:09,30.32368056,78.06466867,14,638,2.26,113,23,32,
T,12/22/2018 11:09,30.3236735,78.06469092,14,638,1.96,114,23,32,
T,12/22/2018 11:09,30.32366681,78.06470845,14,638,1.65,116,23,32,
T,12/22/2018 11:09,30.3236605,78.06472731,14,638,1.89,115,23,32,
T,12/22/2018 11:09,30.32365248,78.06475123,14,638,2.26,114,23,32,
T,12/22/2018 11:09,30.32364249,78.06478195,14,637,3.03,112,24,32,
T,12/22/2018 11:09,30.32362769,78.06482082,14,637,3.61,113,24,32,
T,12/22/2018 11:09,30.32361426,78.06486165,14,637,3.49,112,24,32,
T,12/22/2018 11:09,30.32359877,78.06490623,15,636,3.75,109,24,32,
T,12/22/2018 11:09,30.32358663,78.06494613,15,637,3.3,106,24,32,
T,12/22/2018 11:09,30.32357599,78.06498605,14,637,3.58,105,24,32,
T,12/22/2018 11:09,30.32356712,78.06501643,14,637,1.83,105,24,32,
T,12/22/2018 11:09,30.32355977,78.06504138,14,636,1.81,105,24,32,
T,12/22/2018 11:09,30.32355128,78.06506999,14,636,1.93,106,24,32,
T,12/22/2018 11:09,30.32354514,78.06509023,14,636,0.23,109,24,32,
T,12/22/2018 11:09,30.32348792,78.06527034,15,637,5.16,110,24,32,
T,12/22/2018 11:09,30.32346465,78.0653277,15,639,5.36,111,24,32,
T,12/22/2018 11:09,30.32344481,78.06538999,15,639,5.54,109,24,32,
T,12/22/2018 11:09,30.32342364,78.06544882,14,639,5.64,112,24,32,
T,12/22/2018 11:09,30.32340976,78.06548979,14,640,5.43,110,24,32,
T,12/22/2018 11:09,30.32339768,78.06553954,15,640,5.5,107,24,32,
T,12/22/2018 11:10,30.32336965,78.06561573,14,636,5.67,108,24,32,
T,12/22/2018 11:10,30.32333973,78.06568779,14,635,6.45,108,24,32,
T,12/22/2018 11:10,30.32332429,78.06575395,14,636,6.51,106,24,32,
