type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
T,2019-03-25 10:40:12,30.34009704,78.06011312,8,670.000,,10.560,216,13,19,,
T,2019-03-25 10:40:13,30.34002695,78.06005710,8,670.000,,9.800,214,16,37,,
T,2019-03-25 10:40:14,30.33995281,78.05999059,9,670.000,,10.300,217,16,37,,
T,2019-03-25 10:40:15,30.33987485,78.05993459,8,672.000,,9.520,213,16,22,,
T,2019-03-25 10:40:16,30.33979285,78.05985475,6,671.000,,11.160,214,14,20,,
T,2019-03-25 10:40:17,30.33969189,78.05979647,8,671.000,,11.760,213,12,18,,
T,2019-03-25 10:40:18,30.33960280,78.05973003,9,671.000,,11.760,213,12,18,,
T,2019-03-25 10:40:19,30.33952324,78.05967105,8,671.000,,11.130,213,14,20,,
T,2019-03-25 10:40:20,30.33943131,78.05958518,6,671.000,,11.660,216,15,21,,
T,2019-03-25 10:40:21,30.33933745,78.05949292,6,671.000,,12.880,217,16,21,,
T,2019-03-25 10:40:22,30.33924932,78.05940561,6,671.000,,12.250,216,13,19,,
T,2019-03-25 10:40:23,30.33916441,78.05932679,6,672.000,,12.300,219,12,21,,
T,2019-03-25 10:40:24,30.33908209,78.05925376,6,672.000,,11.610,218,12,20,,
T,2019-03-25 10:40:25,30.33899892,78.05918018,9,672.000,,11.610,218,12,20,,
T,2019-03-25 10:40:26,30.33892124,78.05911335,8,672.000,,10.410,218,11,19,,
T,2019-03-25 10:40:27,30.33884365,78.05904883,8,672.000,,9.610,217,14,19,,
T,2019-03-25 10:40:28,30.33876634,78.05898819,8,673.000,,9.490,219,12,16,,
T,2019-03-25 10:40:29,30.33869408,78.05892875,8,673.000,,9.500,219,12,17,,
T,2019-03-25 10:40:30,30.33863008,78.05887868,8,673.000,,9.350,220,15,21,,
T,2019-03-25 10:40:31,30.33856488,78.05880086,8,673.000,,9.170,225,12,18,,
T,2019-03-25 10:40:32,30.33849763,78.05872396,8,673.000,,9.230,226,13,19,,
T,2019-03-25 10:40:33,30.33845330,78.05864722,8,673.000,,8.740,232,15,36,,
T,2019-03-25 10:40:34,30.33840903,78.05856627,9,673.000,,8.470,234,17,36,,
T,2019-03-25 10:40:35,30.33836586,78.05849402,9,674.000,,9.360,234,17,36,,
T,2019-03-25 10:40:36,30.33831563,78.05840922,9,671.000,,9.310,235,11,17,,
T,2019-03-25 10:40:37,30.33826777,78.05832932,9,671.000,,9.320,235,11,17,,
T,2019-03-25 10:40:38,30.33825622,78.05825326,8,672.000,,8.730,238,14,21,,
T,2019-03-25 10:40:39,30.33821906,78.05817260,9,672.000,,8.360,237,13,19,,
T,2019-03-25 10:40:40,30.33818036,78.05808897,11,672.000,,8.600,240,11,19,,
T,2019-03-25 10:40:41,30.33814135,78.05801169,14,671.000,,8.600,240,11,19,,
T,2019-03-25 10:40:42,30.33808001,78.05794594,11,669.000,,8.620,220,14,21,,
T,2019-03-25 10:40:43,30.33802047,78.05788855,14,669.000,,8.610,220,14,21,,
T,2019-03-25 10:40:44,30.33796630,78.05780515,12,669.000,,8.960,231,14,20,,
T,2019-03-25 10:40:45,30.33789786,78.05769651,11,670.000,,10.480,237,15,21,,
T,2019-03-25 10:40:46,30.33784291,78.05759523,11,670.000,,9.980,236,13,19,,
T,2019-03-25 10:40:47,30.33778643,78.05749823,9,671.000,,9.880,235,13,19,,
T,2019-03-25 10:40:48,30.33772736,78.05741663,9,671.000,,9.420,234,13,20,,
T,2019-03-25 10:40:49,30.33766758,78.05732982,8,671.000,,9.600,237,13,19,,
T,2019-03-25 10:40:50,30.33761912,78.05727256,8,669.000,,9.320,233,12,20,,
T,2019-03-25 10:40:51,30.33756638,78.05720638,9,669.000,,8.670,228,13,20,,
T,2019-03-25 10:40:52,30.33748764,78.05715240,11,669.000,,8.970,218,13,21,,
T,2019-03-25 10:40:53,30.33744201,78.05710769,9,669.000,,8.140,223,12,19,,
T,2019-03-25 10:40:54,30.33738862,78.05704960,12,670.000,,8.140,223,12,19,,
