index,type,time,latitude,longitude,accuracy (m),altitude (m),geoid_height (m),speed (m/s),bearing (deg),sat_used,sat_inview,name,desc
647,T,3/14/2019 10:56,30.3211485,78.0743007,15,624,,6.4,116,22,30,,
648,T,3/14/2019 10:56,30.32112863,78.07432574,15,625,,5.8,117,23,30,,
649,T,3/14/2019 10:56,30.32110196,78.07436643,15,624,,4.41,116,23,30,,
650,T,3/14/2019 10:56,30.32110594,78.07438166,17,625,,3.47,110,23,30,,
651,T,3/14/2019 10:56,30.32111735,78.07437157,17,624,,1.77,100,22,30,,
652,T,3/14/2019 10:56,30.32110615,78.07439033,18,624,,1.85,107,22,30,,
653,T,3/14/2019 10:56,30.32111494,78.07440219,20,623,,1.55,94,23,30,,
654,T,3/14/2019 10:56,30.32119239,78.07437931,20,621,,1.94,23,23,30,,
655,T,3/14/2019 10:56,30.32115951,78.07444535,18,622,,2.05,74,23,30,,
656,T,3/14/2019 10:56,30.32115797,78.07444267,17,623,,0.93,85,22,30,,
657,T,3/14/2019 10:56,30.32119058,78.07445456,17,623,,1,63,22,30,,
658,T,3/14/2019 10:56,30.32116338,78.07445741,17,624,,1.07,98,22,30,,
659,T,3/14/2019 10:56,30.32113929,78.07445821,17,625,,1.47,116,22,30,,
660,T,3/14/2019 10:56,30.32113319,78.07451066,17,624,,2.3,109,22,30,,
661,T,3/14/2019 10:56,30.32109468,78.07452341,17,624,,2.83,121,22,30,,
662,T,3/14/2019 10:56,30.32110133,78.07457088,15,625,,3.36,110,22,30,,
663,T,3/14/2019 10:56,30.32107959,78.07459803,15,625,,3.69,114,22,30,,
664,T,3/14/2019 10:56,30.3210472,78.07463709,15,624,,4.71,106,22,30,,
665,T,3/14/2019 10:56,30.32104445,78.07467552,15,625,,4.56,108,22,30,,
666,T,3/14/2019 10:56,30.3210049,78.07474117,15,626,,5.03,111,22,30,,
667,T,3/14/2019 10:56,30.32095956,78.0748154,15,626,,5.56,113,22,30,,
668,T,3/14/2019 10:56,30.32093643,78.07489134,15,628,,5.75,111,22,30,,
669,T,3/14/2019 10:56,30.3209277,78.07495103,15,627,,5.73,109,22,30,,
670,T,3/14/2019 10:56,30.32092758,78.07498225,14,628,,4.88,109,22,30,,
671,T,3/14/2019 10:56,30.32092262,78.07502652,14,627,,4.52,109,22,30,,
672,T,3/14/2019 10:56,30.32090881,78.07506086,14,628,,4.59,111,22,30,,
673,T,3/14/2019 10:56,30.32089064,78.07511373,14,629,,4.45,107,22,30,,
674,T,3/14/2019 10:56,30.32087566,78.07517417,14,627,,4.74,113,23,30,,
675,T,3/14/2019 10:56,30.32086627,78.07521836,14,627,,3.73,114,23,30,,
676,T,3/14/2019 10:56,30.32085828,78.07524715,14,627,,3.52,111,23,30,,
677,T,3/14/2019 10:56,30.32085576,78.07525945,14,628,,0,,23,30,,
678,T,3/14/2019 10:56,30.32085777,78.07525587,14,628,,0,,23,30,,
679,T,3/14/2019 10:56,30.32085878,78.07525409,14,628,,0,,23,30,,
680,T,3/14/2019 10:56,30.32085928,78.0752532,14,628,,0,,23,30,,
681,T,3/14/2019 10:56,30.3208559,78.07526462,14,628,,1.7,108,23,30,,
682,T,3/14/2019 10:56,30.32084501,78.07529594,14,629,,3.53,112,23,30,,
683,T,3/14/2019 10:56,30.32082857,78.07534008,14,629,,4.51,112,23,30,,
684,T,3/14/2019 10:56,30.32080967,78.07538768,14,629,,4.48,114,23,30,,
685,T,3/14/2019 10:56,30.32076859,78.07545043,14,629,,4.59,115,23,30,,
686,T,3/14/2019 10:56,30.32072363,78.0755322,15,631,,4.57,115,23,30,,
687,T,3/14/2019 10:56,30.32070342,78.0755867,15,631,,4.79,115,23,30,,
688,T,3/14/2019 10:57,30.32068263,78.07565344,15,632,,5.24,115,23,30,,
689,T,3/14/2019 10:57,30.32066421,78.07571727,15,631,,5.62,112,23,30,,
690,T,3/14/2019 10:57,30.32064109,78.07579413,15,629,,6.08,112,23,30,,
691,T,3/14/2019 10:57,30.32064438,78.07579751,17,629,,4.83,109,23,30,,
692,T,3/14/2019 10:57,30.32055186,78.0759171,17,629,,7.12,121,23,30,,
693,T,3/14/2019 10:57,30.3205101,78.07599843,15,628,,7.15,121,23,30,,
694,T,3/14/2019 10:57,30.32047829,78.07605566,15,627,,7.27,118,23,30,,
695,T,3/14/2019 10:57,30.32044615,78.07610317,14,626,,6.71,123,23,30,,
696,T,3/14/2019 10:57,30.32041626,78.0761618,14,625,,6.43,124,23,30,,
697,T,3/14/2019 10:57,30.32038139,78.07621296,15,627,,6.62,128,23,30,,
698,T,3/14/2019 10:57,30.32034288,78.07628985,14,627,,7.47,126,22,30,,
699,T,3/14/2019 10:57,30.3203015,78.07635067,14,628,,7.23,125,22,30,,
700,T,3/14/2019 10:57,30.32027612,78.07638241,14,629,,7.21,125,22,30,,
701,T,3/14/2019 10:57,30.32023384,78.07645695,15,629,,7.31,126,23,30,,
702,T,3/14/2019 10:57,30.32018643,78.07653482,15,629,,8.05,129,23,30,,
703,T,3/14/2019 10:57,30.32012324,78.07661848,15,629,,8.56,128,23,30,,
704,T,3/14/2019 10:57,30.32005438,78.07670055,15,627,,9,131,23,30,,
705,T,3/14/2019 10:57,30.32002941,78.07678405,15,628,,8.32,125,23,30,,
706,T,3/14/2019 10:57,30.31999892,78.07685806,15,631,,8.03,124,23,30,,
707,T,3/14/2019 10:57,30.31995617,78.0769442,14,632,,7.19,115,23,30,,
708,T,3/14/2019 10:57,30.31993613,78.07699503,14,634,,7.19,117,23,30,,
709,T,3/14/2019 10:57,30.31992104,78.07706201,14,634,,6.54,116,23,29,,
710,T,3/14/2019 10:57,30.31990664,78.07711813,14,634,,5.99,116,23,29,,
711,T,3/14/2019 10:57,30.31988052,78.07717956,14,634,,5.99,115,23,29,,
712,T,3/14/2019 10:57,30.31985167,78.07722879,14,634,,5.98,117,23,29,,
713,T,3/14/2019 10:57,30.31982532,78.07730017,14,634,,6.16,115,23,29,,
714,T,3/14/2019 10:57,30.31979631,78.07737354,15,633,,6.58,115,23,29,,
715,T,3/14/2019 10:57,30.31977561,78.07744028,15,633,,6.34,114,22,29,,
716,T,3/14/2019 10:57,30.31977524,78.07748489,15,634,,5.65,108,23,29,,
717,T,3/14/2019 10:57,30.31975973,78.07752777,14,634,,4.63,114,23,29,,
718,T,3/14/2019 10:57,30.31975618,78.0775733,14,634,,4.73,104,23,29,,
719,T,3/14/2019 10:57,30.31973115,78.07761515,14,634,,4.52,107,23,29,,
720,T,3/14/2019 10:57,30.31971763,78.07767535,14,634,,5.07,104,23,29,,
721,T,3/14/2019 10:57,30.31970472,78.07773095,14,634,,6.25,102,23,29,,
722,T,3/14/2019 10:57,30.31969791,78.07780209,14,633,,6.35,95,24,29,,
723,T,3/14/2019 10:57,30.31968284,78.07787067,14,633,,6.3,95,24,29,,
724,T,3/14/2019 10:57,30.31967461,78.07794643,14,631,,6.33,94,24,29,,
725,T,3/14/2019 10:57,30.31968292,78.07801864,14,631,,6.95,92,24,29,,
726,T,3/14/2019 10:57,30.31966645,78.07810173,14,631,,7.12,91,24,29,,
727,T,3/14/2019 10:57,30.31966846,78.07817094,14,631,,7.01,89,24,29,,
728,T,3/14/2019 10:57,30.31967926,78.07823943,14,631,,7.13,86,24,30,,
729,T,3/14/2019 10:57,30.31968032,78.07831122,14,631,,7.76,88,24,30,,
730,T,3/14/2019 10:57,30.31968873,78.07839048,14,631,,7.55,88,23,30,,
731,T,3/14/2019 10:57,30.3196885,78.07848587,14,633,,7.37,88,14,18,,
732,T,3/14/2019 10:57,30.31968521,78.0785747,14,634,,7.66,88,12,20,,
733,T,3/14/2019 10:57,30.31968243,78.07866846,14,634,,7.8,88,12,19,,
734,T,3/14/2019 10:57,30.31967826,78.07875064,14,633,,7.89,90,12,17,,
735,T,3/14/2019 10:57,30.31968578,78.07883813,14,633,,8.06,88,5,12,,
736,T,3/14/2019 10:57,30.31968791,78.07892191,17,633,,8.06,88,5,12,,
737,T,3/14/2019 10:57,30.3197064,78.07899265,15,633,,7.54,89,10,27,,
738,T,3/14/2019 10:57,30.31969408,78.07906888,17,633,,7.7,94,13,28,,
739,T,3/14/2019 10:57,30.31968364,78.07911479,17,633,,6.9,96,14,29,,
740,T,3/14/2019 10:57,30.31968318,78.07918543,18,633,,6.76,94,16,29,,
741,T,3/14/2019 10:57,30.3196845,78.07926002,20,633,,6.91,94,16,29,,
742,T,3/14/2019 10:57,30.31968606,78.07933607,18,633,,6.33,97,20,29,,
743,T,3/14/2019 10:57,30.31966047,78.07937595,17,635,,5.47,116,20,29,,
744,T,3/14/2019 10:57,30.31963506,78.07940019,15,634,,5.42,123,20,29,,
745,T,3/14/2019 10:57,30.3195983,78.07945451,14,635,,5.91,128,22,29,,
746,T,3/14/2019 10:57,30.31956607,78.07950708,14,635,,5.86,139,22,29,,
747,T,3/14/2019 10:57,30.3195237,78.07953537,14,638,,6.4,146,22,29,,
748,T,3/14/2019 10:58,30.31946887,78.07957726,14,639,,6.49,146,23,29,,
749,T,3/14/2019 10:58,30.31941549,78.07962347,15,639,,6.74,147,23,29,,
750,T,3/14/2019 10:58,30.31937096,78.07966291,15,639,,6.8,148,23,29,,
751,T,3/14/2019 10:58,30.31930369,78.07972046,15,640,,7.5,148,23,29,,
752,T,3/14/2019 10:58,30.31923705,78.07977056,15,639,,7.85,151,22,29,,
753,T,3/14/2019 10:58,30.31916841,78.07980897,15,641,,8.22,153,22,29,,
754,T,3/14/2019 10:58,30.31909395,78.07985179,15,641,,8.87,155,22,29,,
755,T,3/14/2019 10:58,30.31903967,78.07988322,15,640,,8.5,155,22,29,,
756,T,3/14/2019 10:58,30.31898107,78.07991615,15,639,,8.37,155,20,29,,
757,T,3/14/2019 10:58,30.31896169,78.07992066,17,637,,7.67,155,22,29,,
758,T,3/14/2019 10:58,30.3188941,78.07994875,17,636,,7.69,155,22,29,,
759,T,3/14/2019 10:58,30.31886437,78.07996803,17,634,,7.6,153,22,29,,
760,T,3/14/2019 10:58,30.31875018,78.0800452,17,635,,9.21,152,22,29,,
761,T,3/14/2019 10:58,30.31866568,78.08008779,18,635,,9.36,153,22,29,,
762,T,3/14/2019 10:58,30.31854735,78.08014896,18,636,,10.24,153,21,29,,
763,T,3/14/2019 10:58,30.31845435,78.08021676,18,635,,10.66,152,21,29,,
764,T,3/14/2019 10:58,30.31838394,78.08026145,18,635,,9.96,151,21,29,,
765,T,3/14/2019 10:58,30.31827395,78.08032634,17,635,,10.47,149,21,29,,
766,T,3/14/2019 10:58,30.3182244,78.08034995,17,636,,9.38,152,21,29,,
767,T,3/14/2019 10:58,30.31820526,78.08038333,17,635,,8.65,152,21,29,,
768,T,3/14/2019 10:58,30.31814645,78.08040627,15,634,,8.47,155,20,29,,
769,T,3/14/2019 10:58,30.31802192,78.08047393,17,633,,9.43,154,20,29,,
770,T,3/14/2019 10:58,30.31791253,78.08053073,15,633,,9.59,154,20,29,,
771,T,3/14/2019 10:58,30.31780022,78.08061558,17,631,,10.27,152,21,29,,
772,T,3/14/2019 10:58,30.31774508,78.08062455,18,629,,9.35,155,21,29,,
773,T,3/14/2019 10:58,30.31765052,78.08068444,20,629,,9.94,155,21,29,,
774,T,3/14/2019 10:58,30.3176023,78.08070045,23,628,,8.97,156,21,29,,
775,T,3/14/2019 10:58,30.31752187,78.08071519,26,629,,8.85,159,20,29,,
776,T,3/14/2019 10:58,30.31752074,78.08069792,26,628,,6.86,158,20,29,,
777,T,3/14/2019 10:58,30.31750169,78.08073632,26,629,,6.13,150,20,29,,
778,T,3/14/2019 10:58,30.31753901,78.08074794,21,629,,3.52,127,20,29,,
779,T,3/14/2019 10:58,30.31752865,78.08074383,21,629,,2.79,138,20,29,,
780,T,3/14/2019 10:58,30.31749433,78.08075198,21,629,,2.79,144,20,29,,
781,T,3/14/2019 10:58,30.31748376,78.08075348,20,629,,1.72,156,20,29,,
782,T,3/14/2019 10:58,30.31746604,78.08076774,20,629,,1.66,146,20,29,,
783,T,3/14/2019 10:58,30.31747896,78.0807523,20,629,,0.92,154,20,29,,
784,T,3/14/2019 10:58,30.31747144,78.08075649,20,629,,0.92,154,21,29,,
785,T,3/14/2019 10:58,30.31746487,78.08076807,20,630,,0.75,138,21,29,,
786,T,3/14/2019 10:58,30.31747427,78.08076183,18,631,,0.23,79,21,29,,
787,T,3/14/2019 10:58,30.31749162,78.08072521,18,631,,0.18,350,21,29,,
788,T,3/14/2019 10:58,30.31749989,78.08070059,18,632,,0.36,320,20,28,,
789,T,3/14/2019 10:58,30.31747859,78.08068159,18,633,,0.76,250,20,29,,
790,T,3/14/2019 10:58,30.31742772,78.08068416,18,634,,0.85,203,20,29,,
791,T,3/14/2019 10:58,30.31736086,78.08072023,17,635,,3.01,163,20,29,,
792,T,3/14/2019 10:58,30.31731561,78.0807594,17,634,,3.14,154,20,29,,
793,T,3/14/2019 10:58,30.31728247,78.08076844,17,634,,3.35,157,20,29,,
794,T,3/14/2019 10:58,30.31731834,78.08074981,17,634,,2.87,157,20,29,,
795,T,3/14/2019 10:58,30.31728869,78.08077143,18,634,,3.13,154,20,29,,
796,T,3/14/2019 10:58,30.31725946,78.08079722,17,634,,3.65,147,19,28,,
797,T,3/14/2019 10:58,30.3172146,78.08086328,18,633,,4.37,141,19,29,,
798,T,3/14/2019 10:58,30.31717438,78.08091749,18,633,,4.78,138,19,29,,
799,T,3/14/2019 10:58,30.31713787,78.08097098,18,635,,5.5,138,19,29,,
800,T,3/14/2019 10:58,30.31708058,78.08103609,20,634,,6.11,137,19,28,,
801,T,3/14/2019 10:58,30.31704602,78.08106726,18,634,,5.65,135,19,28,,
802,T,3/14/2019 10:58,30.31699198,78.08112909,18,635,,6.2,134,19,28,,
803,T,3/14/2019 10:58,30.316939,78.08117913,18,635,,7.18,136,20,28,,
804,T,3/14/2019 10:58,30.31689841,78.08127278,18,635,,7.88,128,20,28,,
805,T,3/14/2019 10:58,30.31685927,78.08133878,18,635,,7.77,127,20,28,,
806,T,3/14/2019 10:58,30.31681999,78.08141229,20,634,,7.88,125,20,28,,
807,T,3/14/2019 10:58,30.31677069,78.08152947,18,635,,8.72,121,20,28,,
808,T,3/14/2019 10:59,30.31668103,78.08162804,18,635,,9.79,126,20,28,,
809,T,3/14/2019 10:59,30.31662902,78.08170631,20,636,,9.34,129,20,28,,
810,T,3/14/2019 10:59,30.31657425,78.0818109,18,637,,9.44,127,20,28,,
811,T,3/14/2019 10:59,30.31653017,78.08187683,20,635,,9.25,131,20,28,,
812,T,3/14/2019 10:59,30.31646423,78.08197322,20,636,,9.69,129,20,28,,
813,T,3/14/2019 10:59,30.31641287,78.08205213,20,636,,9.78,129,20,28,,
814,T,3/14/2019 10:59,30.31634781,78.08213853,20,636,,9.95,128,20,28,,
815,T,3/14/2019 10:59,30.31635734,78.08214837,21,637,,9.34,124,19,27,,
816,T,3/14/2019 10:59,30.31629666,78.08225143,21,638,,9.88,124,19,28,,
817,T,3/14/2019 10:59,30.31624857,78.08236315,24,638,,10.25,121,19,28,,
818,T,3/14/2019 10:59,30.31619247,78.0824676,26,638,,10.32,120,19,28,,
819,T,3/14/2019 10:59,30.31613357,78.08267488,21,638,,11.79,112,19,28,,
820,T,3/14/2019 10:59,30.31618271,78.08285747,21,637,,10.68,105,18,28,,
821,T,3/14/2019 10:59,30.31607141,78.08298358,21,638,,9.5,107,18,28,,
822,T,3/14/2019 10:59,30.31604239,78.0830678,21,637,,8.91,112,18,28,,
823,T,3/14/2019 10:59,30.3159822,78.08319353,20,637,,9.02,123,19,28,,
824,T,3/14/2019 10:59,30.31593282,78.08329329,20,636,,8.42,129,19,28,,
825,T,3/14/2019 10:59,30.31586709,78.08339968,21,636,,8.53,130,19,28,,
826,T,3/14/2019 10:59,30.31579935,78.08355913,18,638,,8.88,128,18,28,,
827,T,3/14/2019 10:59,30.31573656,78.08366652,17,637,,9.41,132,17,27,,
828,T,3/14/2019 10:59,30.3156676,78.08375479,17,636,,9.49,132,18,28,,
829,T,3/14/2019 10:59,30.31561414,78.083836,17,635,,9.37,132,19,28,,
830,T,3/14/2019 10:59,30.31554936,78.08392567,17,636,,10.17,134,19,28,,
831,T,3/14/2019 10:59,30.31550116,78.08399959,15,636,,10.25,131,19,28,,
832,T,3/14/2019 10:59,30.31544754,78.08408698,15,639,,10.31,131,19,28,,
833,T,3/14/2019 10:59,30.31539341,78.08416705,15,639,,10.21,132,19,28,,
834,T,3/14/2019 10:59,30.31534088,78.08425046,15,640,,9.45,135,20,28,,
835,T,3/14/2019 10:59,30.31527637,78.08432736,15,640,,9.54,135,20,28,,
836,T,3/14/2019 10:59,30.31519812,78.08439509,15,638,,9.4,137,20,28,,
837,T,3/14/2019 10:59,30.31513764,78.08446205,15,637,,9.38,137,20,28,,
838,T,3/14/2019 10:59,30.31509131,78.08452524,15,635,,9.04,137,21,28,,
839,T,3/14/2019 10:59,30.31503404,78.08457674,15,634,,8.38,137,21,28,,
840,T,3/14/2019 10:59,30.314982,78.08463957,15,635,,8.72,135,21,28,,
841,T,3/14/2019 10:59,30.31492272,78.08470033,15,635,,8.52,138,21,28,,
842,T,3/14/2019 10:59,30.31487465,78.08475222,15,634,,7.94,136,21,28,,
843,T,3/14/2019 10:59,30.31482347,78.08478793,15,635,,7.17,140,21,28,,
844,T,3/14/2019 10:59,30.31481176,78.084803,15,636,,4.27,137,21,28,,
845,T,3/14/2019 10:59,30.31479615,78.08481606,15,636,,2.9,140,21,28,,
846,T,3/14/2019 10:59,30.31477654,78.08484824,15,636,,2.36,140,21,28,,
847,T,3/14/2019 10:59,30.31475749,78.08487182,15,637,,2.24,140,22,28,,
848,T,3/14/2019 10:59,30.31472754,78.08489401,15,636,,2.45,142,22,28,,
849,T,3/14/2019 10:59,30.31470674,78.08490865,15,636,,2.75,144,22,28,,
850,T,3/14/2019 10:59,30.31469831,78.08491853,15,635,,2.62,144,22,28,,
851,T,3/14/2019 10:59,30.31465279,78.08496165,15,636,,3.65,138,22,28,,
852,T,3/14/2019 10:59,30.31461859,78.08501324,15,636,,5.06,135,22,28,,
853,T,3/14/2019 10:59,30.31458814,78.08505071,15,636,,5.39,132,22,28,,
854,T,3/14/2019 10:59,30.31453963,78.08509672,15,635,,5.83,135,23,28,,
855,T,3/14/2019 10:59,30.31450133,78.08516256,15,635,,6.88,130,23,28,,
856,T,3/14/2019 10:59,30.31445741,78.08522366,15,633,,6.91,131,23,28,,
857,T,3/14/2019 10:59,30.31441884,78.08529349,15,633,,7.12,126,23,28,,
858,T,3/14/2019 10:59,30.31436646,78.0853636,15,633,,7.89,126,23,28,,
859,T,3/14/2019 10:59,30.31434122,78.08540376,15,633,,7.91,128,23,28,,
860,T,3/14/2019 10:59,30.31430807,78.08545644,15,632,,7.73,126,23,28,,
861,T,3/14/2019 10:59,30.31425034,78.08554317,15,632,,8.62,124,23,28,,
862,T,3/14/2019 10:59,30.31421178,78.08560845,15,633,,8.07,124,23,28,,
863,T,3/14/2019 10:59,30.31416535,78.08568495,14,633,,8.59,126,23,28,,
864,T,3/14/2019 10:59,30.31410431,78.08578281,14,633,,9.21,126,23,28,,
865,T,3/14/2019 10:59,30.31405062,78.08587075,15,632,,9.28,126,23,28,,
866,T,3/14/2019 10:59,30.31400142,78.08595024,14,631,,8.71,125,23,28,,
867,T,3/14/2019 10:59,30.31397012,78.08602332,14,632,,8.42,125,23,28,,
868,T,3/14/2019 11:00,30.31393118,78.08610169,15,632,,8.24,122,23,28,,
869,T,3/14/2019 11:00,30.31390626,78.08616112,15,632,,7.06,118,23,28,,
870,T,3/14/2019 11:00,30.31388887,78.0862197,15,631,,5.84,115,23,28,,
871,T,3/14/2019 11:00,30.31386796,78.08627516,15,632,,5.91,115,23,28,,
872,T,3/14/2019 11:00,30.31383556,78.08631529,15,631,,5.63,124,23,28,,
873,T,3/14/2019 11:00,30.31379065,78.08636784,15,630,,5.74,129,22,28,,
874,T,3/14/2019 11:00,30.31376259,78.08641253,15,630,,4.92,125,22,28,,
875,T,3/14/2019 11:00,30.31374395,78.08645674,15,628,,4.61,123,22,28,,
876,T,3/14/2019 11:00,30.31373075,78.08650686,15,628,,4.63,121,22,28,,
877,T,3/14/2019 11:00,30.31370209,78.08654048,15,628,,4.24,133,22,28,,
878,T,3/14/2019 11:00,30.31364766,78.0866045,15,628,,6.22,136,21,27,,
879,T,3/14/2019 11:00,30.31359482,78.08665253,15,628,,6.44,134,21,28,,
880,T,3/14/2019 11:00,30.31355351,78.08670328,17,629,,6.3,130,21,28,,
881,T,3/14/2019 11:00,30.31351751,78.08678784,17,628,,6.96,122,21,28,,
882,T,3/14/2019 11:00,30.31345831,78.08687937,17,627,,8.13,128,21,28,,
883,T,3/14/2019 11:00,30.31339137,78.08696151,17,627,,8.75,135,20,27,,
884,T,3/14/2019 11:00,30.31334509,78.08703014,18,626,,8.56,135,20,28,,
885,T,3/14/2019 11:00,30.31329239,78.08706339,18,625,,7.35,137,20,28,,
886,T,3/14/2019 11:00,30.31324146,78.08713533,20,625,,7.5,136,19,28,,
887,T,3/14/2019 11:00,30.31314742,78.0872423,20,625,,9.93,140,19,28,,
888,T,3/14/2019 11:00,30.31309131,78.08734551,18,626,,9.91,130,19,28,,
889,T,3/14/2019 11:00,30.31303313,78.0874385,17,627,,9.62,127,19,28,,
890,T,3/14/2019 11:00,30.31297969,78.08753502,17,627,,9.2,126,19,28,,
891,T,3/14/2019 11:00,30.31292925,78.08762312,18,627,,9.32,123,19,28,,
892,T,3/14/2019 11:00,30.31288976,78.08768857,18,628,,8.62,124,19,28,,
893,T,3/14/2019 11:00,30.31284416,78.08776636,20,628,,8.5,124,19,28,,
894,T,3/14/2019 11:00,30.31279189,78.08786042,20,628,,8.68,122,19,28,,
895,T,3/14/2019 11:00,30.31276719,78.0879343,20,631,,8.29,115,18,28,,
896,T,3/14/2019 11:00,30.31270789,78.08804318,18,631,,8.25,116,18,28,,
897,T,3/14/2019 11:00,30.31268296,78.0881265,18,631,,5.68,114,18,28,,
898,T,3/14/2019 11:00,30.31265774,78.08820106,18,630,,5.58,113,17,28,,
899,T,3/14/2019 11:00,30.31262981,78.08826567,18,630,,5.66,113,18,28,,
900,T,3/14/2019 11:00,30.31263172,78.08834541,18,630,,5.47,102,19,28,,
901,T,3/14/2019 11:00,30.31260784,78.08843042,18,629,,5.83,102,19,28,,
902,T,3/14/2019 11:00,30.31259837,78.08845482,18,628,,4.97,103,19,28,,
903,T,3/14/2019 11:00,30.31258701,78.08845211,15,630,,3.08,119,20,28,,
904,T,3/14/2019 11:00,30.31256574,78.08849663,15,630,,3.43,120,21,28,,
905,T,3/14/2019 11:00,30.31255361,78.08853735,14,629,,4.01,117,21,28,,
906,T,3/14/2019 11:00,30.31254461,78.08858175,14,632,,4.59,118,21,28,,
907,T,3/14/2019 11:00,30.31253237,78.08863341,14,632,,4.34,114,21,28,,
908,T,3/14/2019 11:00,30.31251045,78.08867105,14,632,,4.58,115,20,27,,
909,T,3/14/2019 11:00,30.31249574,78.08870751,14,632,,4.56,113,20,28,,
910,T,3/14/2019 11:00,30.31245925,78.08876709,14,632,,5.55,118,20,28,,
911,T,3/14/2019 11:00,30.31242265,78.08881621,15,632,,5.78,122,19,28,,
912,T,3/14/2019 11:00,30.31239072,78.08888746,15,631,,6.4,116,20,28,,
913,T,3/14/2019 11:00,30.31236517,78.08894019,15,631,,6.48,115,20,28,,
914,T,3/14/2019 11:00,30.31232058,78.08902531,14,632,,7.65,116,20,28,,
915,T,3/14/2019 11:00,30.31228889,78.08909263,14,631,,7.2,116,20,28,,
916,T,3/14/2019 11:00,30.31226025,78.08916754,15,631,,7.4,115,20,28,,
917,T,3/14/2019 11:00,30.31222341,78.08924365,15,630,,7.87,117,20,28,,
918,T,3/14/2019 11:00,30.31217548,78.08933856,15,630,,8.65,117,21,28,,
919,T,3/14/2019 11:00,30.31215056,78.08940645,15,631,,7.67,118,21,28,,
920,T,3/14/2019 11:00,30.31210673,78.08948746,15,631,,8.38,122,21,28,,
921,T,3/14/2019 11:00,30.31207561,78.08955945,15,631,,7.74,121,21,28,,
922,T,3/14/2019 11:00,30.31203855,78.089646,15,631,,8.33,118,21,28,,
923,T,3/14/2019 11:00,30.31199289,78.08970952,15,631,,8.7,119,21,28,,
924,T,3/14/2019 11:00,30.31195372,78.08981394,15,630,,8.52,117,21,28,,
925,T,3/14/2019 11:00,30.31191975,78.08988075,15,630,,8.44,118,21,28,,
926,T,3/14/2019 11:00,30.3118914,78.0899511,17,630,,8.28,117,21,28,,
927,T,3/14/2019 11:00,30.3118497,78.09005294,15,629,,8.39,116,20,27,,
928,T,3/14/2019 11:01,30.31180859,78.09013808,17,629,,8.76,118,20,28,,
929,T,3/14/2019 11:01,30.31177266,78.09021186,17,630,,8.8,118,20,28,,
930,T,3/14/2019 11:01,30.31171684,78.09029398,18,631,,8.99,120,20,28,,
931,T,3/14/2019 11:01,30.31168136,78.09036423,18,630,,8.16,121,20,28,,
932,T,3/14/2019 11:01,30.31165666,78.09040975,18,631,,7.15,120,20,28,,
933,T,3/14/2019 11:01,30.31162951,78.09045522,17,631,,6.3,120,20,28,,
934,T,3/14/2019 11:01,30.31160015,78.09050875,17,631,,6.19,122,20,28,,
935,T,3/14/2019 11:01,30.31157891,78.09056165,17,630,,6.03,125,20,28,,
936,T,3/14/2019 11:01,30.31152414,78.09064048,17,629,,6.82,124,20,28,,
937,T,3/14/2019 11:01,30.31149506,78.09067599,15,630,,5.51,123,20,28,,
938,T,3/14/2019 11:01,30.31144928,78.09073696,15,631,,5.71,122,20,28,,
939,T,3/14/2019 11:01,30.31142071,78.09078813,15,631,,4.98,121,21,28,,
940,T,3/14/2019 11:01,30.31139738,78.0908419,15,632,,4.7,123,22,28,,
941,T,3/14/2019 11:01,30.31137388,78.09089262,15,632,,4.84,127,22,28,,
942,T,3/14/2019 11:01,30.31134065,78.09095823,15,632,,6.12,122,23,28,,
943,T,3/14/2019 11:01,30.31129081,78.09102106,15,633,,6.29,125,23,28,,
944,T,3/14/2019 11:01,30.31124426,78.09110523,15,631,,6.71,126,23,28,,
945,T,3/14/2019 11:01,30.31121283,78.09114835,15,631,,5.19,128,23,28,,
946,T,3/14/2019 11:01,30.31118996,78.09117465,15,631,,4.88,129,23,28,,
947,T,3/14/2019 11:01,30.31114903,78.0912254,15,631,,5.09,130,23,28,,
948,T,3/14/2019 11:01,30.31111747,78.09126851,15,631,,5.19,129,23,28,,
949,T,3/14/2019 11:01,30.31109256,78.09132671,15,631,,6.01,124,23,28,,
950,T,3/14/2019 11:01,30.31104401,78.09138729,15,630,,6.19,128,23,28,,
951,T,3/14/2019 11:01,30.3110147,78.09143399,15,629,,5.72,129,23,28,,
952,T,3/14/2019 11:01,30.31098895,78.09149523,15,628,,5.57,127,23,28,,
953,T,3/14/2019 11:01,30.31095535,78.09155661,15,629,,6.22,131,23,28,,
954,T,3/14/2019 11:01,30.31091957,78.09163448,15,628,,7.34,127,23,28,,
955,T,3/14/2019 11:01,30.31087755,78.09169042,15,628,,7.34,127,23,28,,
956,T,3/14/2019 11:01,30.31083613,78.09176193,15,627,,7.69,125,23,28,,
957,T,3/14/2019 11:01,30.31079385,78.09182375,15,628,,7.04,128,23,28,,
958,T,3/14/2019 11:01,30.31075224,78.09188686,15,627,,6.86,127,23,28,,
959,T,3/14/2019 11:01,30.31070418,78.09194857,15,627,,6.55,126,23,28,,
960,T,3/14/2019 11:01,30.31064934,78.09200092,15,626,,6.13,128,23,28,,
961,T,3/14/2019 11:01,30.31061544,78.09207503,15,625,,6.73,129,23,28,,
962,T,3/14/2019 11:01,30.31057439,78.09214874,15,625,,7.3,123,23,28,,
963,T,3/14/2019 11:01,30.3105368,78.09221752,15,623,,7.12,119,23,28,,
